index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6424	main-forums	answers-forums	2015	282	none	none	If non-human animals do have intelligence too, why is their intelligence not as advanced as humans?	Your own theory is bad because it seems to follow from a Lamarkian interpretation of evolutionary theory.	0.6
6726	main-forums	answers-forums	2015	1860	none	none	The answer will depend significantly on what country you're traveling to.	As someone who has always travelled with a lot of prescription medication, I always declare it.	1.0
2368	main-forum	deft-forum	2014	368	none	none	And Nugent was a complete fool to say what he said.	Natalie was a complete fool to have insulted their fan base.	0.6
2001	main-forum	deft-forum	2014	1	none	none	"""Then the captain was gone."	Then the captain came back.	0.8
6527	main-forums	answers-forums	2015	841	none	none	In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.	As in Russian, Polish marks animate masculine nouns by having a genitive-accusative vs. the nominative-accusative of inanimate masculines.	2.8
6609	main-forums	answers-forums	2015	1260	none	none	Not all negative claims can be validly reformulated into positive claims.	I don't think the burden of proof is on positive or negative versions.	1.0
6547	main-forums	answers-forums	2015	988	none	none	If you wear a bear bell on your backpack, your fellow hikers will kill you for being annoying.	The above advice is quite good, just wanted to add on thing to consider regarding food in bear country.	0.6
6664	main-forums	answers-forums	2015	1568	none	none	The best way to clear your head after a study session is by taking on a vigorous physical exercise (min.	What works for me is to switch the subjects and take frequent breaks.	2.2
6728	main-forums	answers-forums	2015	1890	none	none	Would going on a cargo ship count as a tour?	Ozbus offer a 29 week tour of South America, starting and finishing in Quito.	1.0
6484	main-forums	answers-forums	2015	621	none	none	Thistle is classified as a noxious weed in most places and must be controlled.	I've got the same problem, where there are fields of dandelions just beyond the borders of my gardens.	1.6
2032	main-forum	deft-forum	2014	32	none	none	More expensive homes.	More expensive cars.	1.2
2130	main-forum	deft-forum	2014	130	none	none	The money I spent adopting Velociraptor.	Those may be my top . The money I spent adopting Velociraptor.	4.2
6674	main-forums	answers-forums	2015	1625	none	none	I'd be more inclined to believe that it's some sort of ring world.	It is not hollow, it is round just as our world.	1.8
2190	main-forum	deft-forum	2014	190	none	none	The one that has  walks home afterwards and goes to sleep.	The one that has three walks home and beats his wife.	1.4
2117	main-forum	deft-forum	2014	117	none	none	loose change started out as a work of fiction.	It finished as a work of fiction.	2.2
2422	main-forum	deft-forum	2014	422	none	none	If evidence is not provided to support a position; then it should be rejected.	If a position is unverifiable; then it should be rejected.	4.8
2276	main-forum	deft-forum	2014	276	none	none	Tell me exactly which system isn't working right now?	So which system isn't working for us?	4.0
6498	main-forums	answers-forums	2015	697	none	none	Aloes, like most succulents, are very hardy and will withstand considerable neglect .	Some of the guys at my office have potted aloe plants.	1.6
2354	main-forum	deft-forum	2014	354	none	none	So answer the question.	Stop avoiding the question.	3.4
6492	main-forums	answers-forums	2015	644	none	none	I found it difficult to mark just one answer as correct because all are.	"I reccomend ""Monkey Grass"" because it is like a slow growing weed that reproduces slowly and looks nice!"	0.0
2356	main-forum	deft-forum	2014	356	none	none	I absolutely do believe there was an iceberg in those waters.	I don't believe there was any iceberg at all anywhere near the Titanic.	1.2
6598	main-forums	answers-forums	2015	1209	none	none	Well for one a being could have a non-physical existance and yet not even be in your mind.	The difference is huge, as not all non-physical things exist in minds.	3.4
6545	main-forums	answers-forums	2015	973	none	none	Once you open it up to toxins, the answer is clearly no, boiling is not enough.	Boiling eliminates only a certain class of contaminants that can make you ill.	3.2
2228	main-forum	deft-forum	2014	228	none	none	I don't see Obama as the lesser of two evils.	I don't see him as evil at all.	2.0
2335	main-forum	deft-forum	2014	335	none	none	Government deciding what pregnancies need to be carried to term, that's fine.	Government spying on its own citizens, that's fine.	1.2
6412	main-forums	answers-forums	2015	207	none	none	It is hard to delineate emotion completely from thoughts or sensations, because emotion can contain both.	Technically speaking, an emotion is not different from thought the way it is processed in brain, both involve neurotransmitters.	2.8
6503	main-forums	answers-forums	2015	716	none	none	While Queen may refer to both Queen regent (sovereign) or Queen consort, the King has always been the sovereign.	"There is a very good reason not to refer to the Queen's spouse as ""King"" - because they aren't the King."	2.0
6385	main-forums	answers-forums	2015	62	none	none	I will advise exactly the contrary of what bravo just said in another answer : go for A !	You could defer admission, but it's a little unusual to defer for a year.	0.2
2295	main-forum	deft-forum	2014	295	none	none	I think you are missing the point with entrepreneurs.	Again I think you are missing the point on the Twain quote.	0.8
6528	main-forums	answers-forums	2015	842	none	none	As you can see from this map on the Wals.info site, there are many.	This is an example I always find is helpful for first year.	0.6
2173	main-forum	deft-forum	2014	173	none	none	More factchecking: I don't know why anyone is making a fuss over the $, bet.	I don't know why anyone is making a fuss over the $, bet.	4.4
2442	main-forum	deft-forum	2014	442	none	none	And a large part of the east coast.	And parts of the west coast.	0.8
2045	main-forum	deft-forum	2014	45	none	none	How exactly is Germany being 'punished' for the stupidity of WW?	How exactly are they being punished?	1.4
6745	main-forums	answers-forums	2015	1976	none	none	Webster's New World Rhyming Dictionary: Clement Wood's Updated This is the rhyming dictionary I turn to first.	http://www.rhymezone.com/ You just type in a word, then select one of the following.	1.2
2287	main-forum	deft-forum	2014	287	none	none	There is no war in the Middle east.	"There is no ""WAR"" in the middle east."	4.6
6410	main-forums	answers-forums	2015	203	none	none	Here is a lexical decision task I wrote years ago using PHP and Javascript (github link).	Just for reference, I ended up writing simple web-based lexical decision task software myself.	2.6
2265	main-forum	deft-forum	2014	265	none	none	Is that how it works?	Nah, that's not how it works.	1.6
2046	main-forum	deft-forum	2014	46	none	none	Z stalked him down, then shot him.	"You claimed Zimmerman "" Stalked him down, then shot him ""."	3.0
2282	main-forum	deft-forum	2014	282	none	none	Originally Posted by JonD Doubtful.	Originally Posted by eleanor.ellis	1.2
2415	main-forum	deft-forum	2014	415	none	none	the problem isn't who has money.	the problem is who doesn't have money.	2.46666666666667
2112	main-forum	deft-forum	2014	112	none	none	Facilitator : Show me the smart child.	Facilitator : And why is she the dumb child?	1.0
2164	main-forum	deft-forum	2014	164	none	none	to repeat: They are NOT as sovereign as they were before.	They are NOT as sovereign as they were before.	4.5
2158	main-forum	deft-forum	2014	158	none	none	ALL of the electrical energy comes from the battery.	ALL of the electrical energy ultimately comes from the alternator.	2.4
2221	main-forum	deft-forum	2014	221	none	none	Has Annie ever used her sexuality like that?	One word: Zombies Has Annie ever used her sexuality like that?	3.8
2062	main-forum	deft-forum	2014	62	none	none	We are meant to explore.	We are meant to move.	2.4
2106	main-forum	deft-forum	2014	106	none	none	Do you not understand what that string of words means?	Do you not understand what the word 'led' implies?	1.2
2088	main-forum	deft-forum	2014	88	none	none	But we can't do it without help.	"We can't do it without you."""	3.6
2231	main-forum	deft-forum	2014	231	none	none	"Zimmerman replied, ""What are you doing here?"""	"Martin said, ""Why are you following me?"""	0.9
6583	main-forums	answers-forums	2015	1129	none	none	My guess is that means your cat only marginally likes the food you're feeding him.	Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.	0.6
6651	main-forums	answers-forums	2015	1505	none	none	As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.	I've been happy with the iRobot Roomba for floor cleaning.	3.6
2212	main-forum	deft-forum	2014	212	none	none	He said at EVERY level.	But he said EVERY level.	4.6
2014	main-forum	deft-forum	2014	14	none	none	If you answer yes to  and no to  you are probably straight.	If you answer no to  but yes to  then you are probably straight.	3.1
2025	main-forum	deft-forum	2014	25	none	none	DICKSHOT Matt Holliday owns.	Matt Holliday owns, y'all.	3.8
6409	main-forums	answers-forums	2015	187	none	none	Asteroids are what are called minor planets - small inner solar system rocky bodies.	The objects you are refering to are actually two different objects: asteroids and comets.	2.0
2196	main-forum	deft-forum	2014	196	none	none	If the universe has an explanation of its existence, that explanation is God.	Therefore, the universe has an explanation of its existence.	2.4
2348	main-forum	deft-forum	2014	348	none	none	i don't want a president who 'cares'.	don't want a president that is compassionate.	4.6
2086	main-forum	deft-forum	2014	86	none	none	that is not an answer.	no, it's not an answer.	4.8
6597	main-forums	answers-forums	2015	1201	none	none	I don't think that positivism is a position of mostly leftist philosophers.	I am not convinced that positivism is routinely asociated to a leftist ideology.	3.8
6736	main-forums	answers-forums	2015	1917	none	none	You have to define the problem before attempting a solution.	Whenever I start reading the same lines over and over again, I start skimming.	0.0
6447	main-forums	answers-forums	2015	403	none	none	The assertion is false, at least as you've restated it here.	"""I had mainly been"" is fine, in the context you're using it."	0.6
6571	main-forums	answers-forums	2015	1097	none	none	Here is my advice based on my personal experience pumping breastmilk for twin boys for a full year.	I understand that the first 3 days are the most important, so much so it is vital you do it then.	0.4
2215	main-forum	deft-forum	2014	215	none	none	Toyland by Johnny Mathis We are all vessels filled with many wonders.	Eye of the Tiger We are all vessels filled with many wonders.	3.2
2225	main-forum	deft-forum	2014	225	none	none	That would make you partially responsible for their death.	That would make you a sort of accessory, I think.	3.0
6566	main-forums	answers-forums	2015	1076	none	none	Show her how much fun splashing is - that's what we did, and made a game of it.	You can put her toys near her or give he toys to her.	0.8
2043	main-forum	deft-forum	2014	43	none	none	their vast properties are protected by the govt.	their great wealth is protected by the govt.	3.2
2067	main-forum	deft-forum	2014	67	none	none	Can he really make mone from google ad sense.	Who makes money off google ad sense?	3.2
2087	main-forum	deft-forum	2014	87	none	none	The Nazis increases the longevity of a handgun permit from  to  years.	The Nazis lowered the minimum age to buy a firearm from  to .	2.2
2424	main-forum	deft-forum	2014	424	none	none	Bush gets zero credit for the budget under him.	And, Obama gets zero credit for the budget under him.	1.8
6730	main-forums	answers-forums	2015	1900	none	none	I think the dual goals have a lot to do with the purpose of the antagonist.	I think it's going to depend on what the reasons are.	2.6
2426	main-forum	deft-forum	2014	426	none	none	We both thought the movie was good and we didn't find it confusing in any way.	I thought it was good, and I didn't find it confusing.	3.2
6687	main-forums	answers-forums	2015	1688	none	none	Sign language maybe, since there is no tone to convey meaning, emotion or intent.	It is safe to say that body posture plays a big role in all languages.	2.2
2042	main-forum	deft-forum	2014	42	none	none	Still love this show.	Holy poo poo, this show.	1.0
6382	main-forums	answers-forums	2015	44	none	none	In general there are a number of different distinct workflows that lead to a poster.	For completeness, Apple's Pages has quite a few nice poster layouts.	0.6
6539	main-forums	answers-forums	2015	932	none	none	In a gym, the toprope will be wrapped over a cylindrical bar.	Alright, there are several different issues here that we must be sure to address.	0.0
6522	main-forums	answers-forums	2015	830	none	none	A caveat: I'm experiencing the tail end of a three day migraine.	I agree with the commentators that your question is a little confusing.	0.0
2326	main-forum	deft-forum	2014	326	none	none	Red October standing by.	Red Fox standing by.	2.0
2261	main-forum	deft-forum	2014	261	none	none	"Zimmerman replied, ""What are you doing here?"""	"Martin said, ""Why are you following me?"""	0.9
2048	main-forum	deft-forum	2014	48	none	none	We never got out of it in the first place!	Where does the money come from in the first place?	0.8
6714	main-forums	answers-forums	2015	1801	none	none	For the most part you can apply at any US consulate.	Generally you're supposed to apply at the US consulate at your place of residence.	3.6
6563	main-forums	answers-forums	2015	1051	none	none	I have never read anything that said teethers were bad--where did you read that?	We used a clean cloth or baby sock wrapped around an ice cube with our kids and grandkids.	1.4
6671	main-forums	answers-forums	2015	1598	none	none	Experience: you must have noticed in you project/office that other colleagues who are more experience understand things quickly.	I think a learning attitude is the founding skill of a self-taught person.	1.6
2081	main-forum	deft-forum	2014	81	none	none	"pressing one does not ""do"" english."	Pressing one does send a tone.	1.8
2401	main-forum	deft-forum	2014	401	none	none	When Christians are extreme its just simply religion.	When Muslims are extreme it's terrorism.	1.6
6550	main-forums	answers-forums	2015	1001	none	none	You are safe to use the bottles as long as they have been properly sterilised.	I would say it's completely safe so long as the bottles have been adequately rinsed to remove any detergent residue.	3.8
2115	main-forum	deft-forum	2014	115	none	none	Cracklin' Rosie by Neil Diamond We are all vessels filled with many wonders.	Jingle Bell Rock by Bobby Helm We are all vessels filled with many wonders.	1.6
2280	main-forum	deft-forum	2014	280	none	none	Yeah, I don't think this is that controversial either.	I don't think what she's saying is that controversial.	3.8
6393	main-forums	answers-forums	2015	104	none	none	It indeed appears the Andromeda galaxy (M31) and The Milky Way (MW) are en route to a collision.	In a few billion years, the Milky Way and Andromeda will collide.	4.4
6480	main-forums	answers-forums	2015	604	none	none	It is not recommended to use greywater on vegetables that you will eat directly.	Adding soap to water allows the water to dissolve oils.	0.6
2105	main-forum	deft-forum	2014	105	none	none	CYCLONE FORMATION IS NOT EXPECTED DURING THE NEXT  HOURS.	TROPICAL CYCLONE FORMATION IS NOT EXPECTED.	3.4
2345	main-forum	deft-forum	2014	345	none	none	The question needs to be asked.	It is a question that needs to be answered.	3.2
6519	main-forums	answers-forums	2015	805	none	none	In some nowadays Indo-European languages you can still see rests of base-20 numeral systems.	Modern Englishes, and many other well-known languages, use base 10 (ie decimal) systems of numerals.	2.2
6732	main-forums	answers-forums	2015	1902	none	none	I've started my own tool since I didn't like yWriter and Storybook.	I've tried many of the things mentioned above, but they never really worked for me.	1.6
6444	main-forums	answers-forums	2015	400	none	none	"She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance."	The first have covers both been more responsible and told you in that sentence.	0.4
2363	main-forum	deft-forum	2014	363	none	none	"Umm, that pretty clearly states, ""the statute is presumed constitutional."""	"And until they decide that, ""the statute is presumed constitutional."""	2.6
2304	main-forum	deft-forum	2014	304	none	none	The entire thing just makes no sense.	See that makes no sense.	4.2
6407	main-forums	answers-forums	2015	173	none	none	A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.	"I think you mean to ask, ""What is the local sidereal time of Greenwhich?""."	0.0
6727	main-forums	answers-forums	2015	1885	none	none	There are trains via Knin, which means a large detour inland (there just isn't a coastal line).	As others have said if you want to get to Split the best public transport offering is by bus.	0.6
2349	main-forum	deft-forum	2014	349	none	none	do you have anything to make it less compelling or not?	Do you have anything to make it more compelling?	2.4
2132	main-forum	deft-forum	2014	132	none	none	What isn't how what was sold?	It's not how it was sold, gb.	1.6
6470	main-forums	answers-forums	2015	528	none	none	Running downhill is the BEST way to strengthen your quad muscles.	Additionally often people will think a downhill marathon is easier, but in fact, is often harder than an uphill marathon.	2.0
6672	main-forums	answers-forums	2015	1600	none	none	There is a relatively narrow set of people who are eligible to be wandering in the restricted areas.	The capital severely punishes people who head out to the restricted areas (e.g.	2.8
2232	main-forum	deft-forum	2014	232	none	none	Irreligion that does that I have a problem.	Religion that doesn't do that I don't have a problem with.	1.6
2065	main-forum	deft-forum	2014	65	none	none	Slutstamp! A dear friend from Ohio sent me this.	A dear friend from Ohio sent me this.	3.6
2236	main-forum	deft-forum	2014	236	none	none	If you answer yes to  and no to  you are probably straight.	If you answer no to  but yes to  then you are probably straight.	3.1
6433	main-forums	answers-forums	2015	330	none	none	Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.	lay down a knife horizontaly on the cloves and hit it.	1.6
6623	main-forums	answers-forums	2015	1350	none	none	Same here, I've the 50mm f/1.4, and as my fastest lens I couldn't live without it for concerts and low-light photography.	I have the 18-55, 50/1.8 and 50/1.4 as well as the 20D - superseded by a 50D.	2.6
6679	main-forums	answers-forums	2015	1636	none	none	I voted for the dyson sphere as being the biggest realistic.	Allen Steele's book Hex describes a Dyson sphere, but made of hexagons, 1000 miles (K?	0.4
6475	main-forums	answers-forums	2015	548	none	none	Google search for Travel WODs has whole lots of results which you can use.	As @Sarge says, this is for a doctor to diagnose properly.	0.4
2441	main-forum	deft-forum	2014	441	none	none	Specifically a Baptist.	Specifically Gnostic.	1.2
6537	main-forums	answers-forums	2015	920	none	none	Different parts of California have different wildlife, so you should probably narrow the region.	American black bears They are somewhat common in some wilderness areas of California, mostly in the mountains.	2.0
2004	main-forum	deft-forum	2014	4	none	none	"So, I am dropping, for now, asking you the question: "" Where ' s the Marx "" ?"	"I am moving on to ask you the question: "" Where ' s the beef "" ?"	0.4
6570	main-forums	answers-forums	2015	1093	none	none	Most of the literature I can find about infant sleeping has to do primarily with waking habits, not eating habits.	In my experience, babies tend to wake up by themselves when they get hungry.	2.6
2153	main-forum	deft-forum	2014	153	none	none	My gosh, I'm the one with the pregnancy ticker.	I have the pregnancy ticker.	4.2
6390	main-forums	answers-forums	2015	97	none	none	A few possible problems: 1) Such an ID system seems a little intrusive.	In mathematics, we already have a database of this sort - two them, in fact, with in MathSciNet and Zentralblatt MATH.	0.4
2286	main-forum	deft-forum	2014	286	none	none	i be having conversations will cornell west My dear brother.	i be having conversations will cornell west What the hell is this?	3.0
6491	main-forums	answers-forums	2015	641	none	none	There is a very full description of the various types of hormone rooting compound here.	It is meant to stimulate root growth - in particular to stimulate the creation of roots.	2.0
2321	main-forum	deft-forum	2014	321	none	none	"""What does pressing the number one do?"""	"""Pressing the number one does English."""	1.6
2241	main-forum	deft-forum	2014	241	none	none	Regulation get the government into everything.	"""Get the government into everything?"""	2.4
2355	main-forum	deft-forum	2014	355	none	none	Haiti is a shithole.	Haiti has been a shithole.	4.2
6642	main-forums	answers-forums	2015	1456	none	none	Russian Federal Law is actually quite specific on this one and not as arbitrary as argued.	The last round of presidential elections in Russia was held on March 4th, 2012 and December 4th, 2011 for the Duma.	0.6
2049	main-forum	deft-forum	2014	49	none	none	Freedom of speech has consequences!	If freedom of speech has consequences then it is not free.	2.11111111111111
2410	main-forum	deft-forum	2014	410	none	none	It wouldn't stop joke marriages.	And I don't fight for marriage.	1.2
2206	main-forum	deft-forum	2014	206	none	none	DreamTech never been ejaculated on as far as I know.	It has never been ejaculated on as far as I know.	3.0
6556	main-forums	answers-forums	2015	1015	none	none	I know of no firm evidence indicating that baby talk is either helpful or detrimental in language development.	Baby talk, when used correctly is beneficial to speech development.	2.0
2416	main-forum	deft-forum	2014	416	none	none	What makes you think the owl didn't participate?	It doesn't say that it didn't participate.	1.6
6606	main-forums	answers-forums	2015	1253	none	none	"I think that for an understanding Wittgenstein's ""solution"", you must take in account the original (historical) context."	Wittgenstein is alluding to how Russell himself solved the Paradox - the theory of ramified types.	1.8
6511	main-forums	answers-forums	2015	747	none	none	By the time that Qin had totally collapsed, Xiang Yu was China's hegemon.	The Han Dynasty came after the Qin Dyansty, after the government under Shi Huang Di collapsed.	2.0
2367	main-forum	deft-forum	2014	367	none	none	Ha, ha, ha, ha, ha, ha!	Ah ha, ha, ha, ha, ha!	5.0
2139	main-forum	deft-forum	2014	139	none	none	How is this slanted against Bush??	Where is the slant against Bush?	4.4
2300	main-forum	deft-forum	2014	300	none	none	. Sinful people do not get to heaven.	Or sin is removed upon entry to heaven.	1.8
2093	main-forum	deft-forum	2014	93	none	none	Got some Heine and coors light i started it last night xanis.	i started it last night xanis.	2.0
2385	main-forum	deft-forum	2014	385	none	none	I hope everything is OK!	I hope everything is okay.	5.0
6668	main-forums	answers-forums	2015	1583	none	none	I've recently bought two sit/stand Galant tables from IKEA and I'm quite happy with them.	http://www.varidesk.com/ There is also the hand-made/DIY version for which you could obtain design templates for.	1.8
6512	main-forums	answers-forums	2015	751	none	none	There were indeed some serious issues surrounding Kennedy's election in 1960, one of the closest elections in History.	As per your original question: The  Wikipedia section does not claim that Joseph P Kennedy bought John F Kennedy's victory.	1.6
2076	main-forum	deft-forum	2014	76	none	none	I. ATLANTIC REQUIREMENTS .	PACIFIC REQUIREMENTS .	0.8
6377	main-forums	answers-forums	2015	20	none	none	This post refers to research in the STEM fields, and may not be applicable to other research topics.	This is about my experience in computer engineering I found that reading for breadth was the more important approach.	0.6
6526	main-forums	answers-forums	2015	836	none	none	"Newspeak, a ""deliberately impoverished"" language designed to prevent people from communicating and thinking about subversive ideas."	Every language is permeated by the cultural values in which it is immersed.	1.0
6746	main-forums	answers-forums	2015	1984	none	none	Keep in mind that you can easily swear without swearing.	I think Stephen King's comments are helpful in this regard.	0.0
6632	main-forums	answers-forums	2015	1402	none	none	Public employees can unionize because the law allows them to.	The legal reasons why public employees can unionize have been elsewhere described.	3.6
2084	main-forum	deft-forum	2014	84	none	none	Does he have supporters?	He definently has supporters.	2.0
2340	main-forum	deft-forum	2014	340	none	none	Breathe In, Breathe Out, Move On.	buwhahahaha Breathe In, Breathe Out, Move On.	4.4
6733	main-forums	answers-forums	2015	1903	none	none	Yes, this is OK, as it allows you to emphasise certain things, that you want the readers to notice.	I believe this is perfectly acceptable and does a good job of emphasising your point.	4.0
2260	main-forum	deft-forum	2014	260	none	none	This eclipses the old record of  set in .	This breaks the daily record of  set in .	4.8
6548	main-forums	answers-forums	2015	991	none	none	Oh friend, I have been down this miserable road just like you.	Yes, it is accepted practice to wash new Semi-Static rope (or Single Rope Technique/SRT Rope as it is known by cavers).	0.0
6514	main-forums	answers-forums	2015	782	none	none	http://en.wikipedia.org/wiki/History_of_Delhi#Early_history shows that the city was called Delhi (or Dilli) at least since the 12/13th century.	"I am not exactly sure but I remember the media (in India) addressing Delhi as ""HASTHINA""."	1.2
2182	main-forum	deft-forum	2014	182	none	none	those who ignore history are doomed to repeat it.	ooo strike TWO those who ignore history are doomed to repeat it.	4.2
6554	main-forums	answers-forums	2015	1010	none	none	Whatever you do, don't bite him back to show him that it hurts.	We always lightly bopped our kids on the mouth, therefore showing him that his mouth is what hurt you.	1.6
2342	main-forum	deft-forum	2014	342	none	none	The great thing about living here is there's space.	The bad thing is there's space.	1.8
6596	main-forums	answers-forums	2015	1200	none	none	Aristotle didn't put the world at the center of the universe per se.	Why did Aristotle place the earth at the centre of an infinite universe?	2.8
6724	main-forums	answers-forums	2015	1850	none	none	Generally, almost wherever I go, I find it's easiest to get money out of the ATM.	There are plenty of ATMs and Exchanges all around the city, especially in city center.	1.8
6437	main-forums	answers-forums	2015	344	none	none	The recipe I work from has you put the meat in the freezer, then pan sear it.	Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.	1.4
2163	main-forum	deft-forum	2014	163	none	none	We are all vessels filled with many wonders.	Landon Memory from CATS We are all vessels filled with many wonders.	3.0
6518	main-forums	answers-forums	2015	803	none	none	Preserving grammaticality and preserving meaning of the sentence are two different things.	In fact, you can remove pretty much and preserve grammaticality if you don't care about preserving meaning.	3.0
2325	main-forum	deft-forum	2014	325	none	none	Charlie Rangel Censured Did anyone see the footage of this?	Did anyone see the footage of this?	3.0
2409	main-forum	deft-forum	2014	409	none	none	my hair is pretty thing tho :/ Quote: Ditto.	my hair is pretty thing tho :/ woops!	3.8
6397	main-forums	answers-forums	2015	113	none	none	According to this website the peak visible magnitude will be about 10.5 around February 2nd.	The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).	3.6
6507	main-forums	answers-forums	2015	731	none	none	I guess those are greek tickets (εισιτηριον) for excavation sites or museums.	That is indeed Greek Looks like a Ticket to a museum or field.	3.4
2021	main-forum	deft-forum	2014	21	none	none	.Nazi is a slang term for the NSWP.	Originally Posted by Odins eye .Nazi is a slang term for the NSWP.	4.6
2372	main-forum	deft-forum	2014	372	none	none	Yet you didn't have to declare it.	And you didn't have to.	2.0
2220	main-forum	deft-forum	2014	220	none	none	It's not imposing morals.	It's imposing a law.	1.1
6682	main-forums	answers-forums	2015	1664	none	none	Dick was an idea guy and a people guy, not a science guy.	Most of Philip K Dick's works aren't hard Sci-Fi in the least.	1.4
6440	main-forums	answers-forums	2015	381	none	none	Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need.	There are basically two types of cakes: butter and sponge (or Génoise).	1.0
6523	main-forums	answers-forums	2015	833	none	none	The reason for this is that Russian is a much more tonal language than English.	Although I am quite fluent in Russian, I wouldn't say English sound particularly 'cold' to me.	1.6
6670	main-forums	answers-forums	2015	1597	none	none	Some studies suggest open-space environments lower working efficiency with 2-10% due to interruptions, stress and noise.	There's an iPhone app called Groups which might be helpful.	0.0
2391	main-forum	deft-forum	2014	391	none	none	"There is no ""WAR"" in the middle east."	There is no war in the Middle east.	4.6
2040	main-forum	deft-forum	2014	40	none	none	Ramblin' Rose by Nat King Cole We are all vessels filled with many wonders.	Eye of the Tiger We are all vessels filled with many wonders.	2.4
2264	main-forum	deft-forum	2014	264	none	none	Your schtick is getting stale.	Your misogyny is getting messy.	0.4
6713	main-forums	answers-forums	2015	1798	none	none	It was random that she faced Li Na in the first round - not because she's seeded/ranked #127.	This was too long for a comment, so I am posting it as a CW-answer.	0.0
6568	main-forums	answers-forums	2015	1085	none	none	Playing doctor is something all kids want to try at some point.	I have been in a simular situation with my daughter and a female friend when they were 5 and 4.	1.8
2432	main-forum	deft-forum	2014	432	none	none	Cone threw an  game.	Addie Joss Cone threw an  game.	4.2
2435	main-forum	deft-forum	2014	435	none	none	runs victim down Got any proof?	paranoid Got any proof?	1.0
6722	main-forums	answers-forums	2015	1837	none	none	There's a geek answer to this, and a practical answer to this.	It's pretty ridiculous that I've seen airlines ask for these to be turned off at times.	0.0
2181	main-forum	deft-forum	2014	181	none	none	Those are partial psychopaths.	Was Ted Bundy a partial psychopath?	1.8
2366	main-forum	deft-forum	2014	366	none	none	How do you know what's right and wrong?	How do you know which story is the right one?	2.2
2199	main-forum	deft-forum	2014	199	none	none	If they were Jews, I would call them Jews.	If they were Catholics, I would call them Catholics.	2.2
6529	main-forums	answers-forums	2015	853	none	none	Zipf’s law, as I understand it, is not really about languages, but about statistics and probability.	As with all natural laws, Zipf's law is an approximation.	2.8
2204	main-forum	deft-forum	2014	204	none	none	You already did that - we have a Muslim in office right now.	-CryptoLutheran No. We have a Christian in office right now.	0.8
6567	main-forums	answers-forums	2015	1081	none	none	Our daughter has always loved her bath, but coming out... not so much.	My wife and I originally had the same problem with our newborn twins fussing when bath time was over.	2.8
2135	main-forum	deft-forum	2014	135	none	none	It's so stupid that it just has to be true.	It's amusing to think it even might be true.	3.0
6426	main-forums	answers-forums	2015	300	none	none	I wrap steaks individually in freezer paper, then put them into ziploc freezer bags.	Wrap well in plastic (individually) and then put in a freezer bag.	3.8
6489	main-forums	answers-forums	2015	630	none	none	So you know, I do not have personal experience with this.	Since you've already accepted a nicely sourced answer, I'll contribute some unsubstatiated tradition (i.e.	0.2
6411	main-forums	answers-forums	2015	206	none	none	It's pretty difficult to imagine a person with Social Anxiety Disorder being an extrovert.	On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.	4.2
2448	main-forum	deft-forum	2014	448	none	none	Could this have been an enema?	@ossobuco, Could this have been an enema?	4.6
2323	main-forum	deft-forum	2014	323	none	none	Originally Posted by spikdboy Not wishful thinking, rather realistic.	Originally Posted by objectivism Not wishful thinking, rather realistic.	3.8
2172	main-forum	deft-forum	2014	172	none	none	Lacey - welcome back!	Anyway, welcome back.	4.0
6613	main-forums	answers-forums	2015	1303	none	none	Fast Picture Viewer has an extensive pack for the low price of $9.99 and it appears to cover them all.	Fast Picture Viewer is $9.99 and works just fine on 64-bit Windows 7 (I'm using it myself).	3.8
2288	main-forum	deft-forum	2014	288	none	none	He had no intention of apprehending him.	- I didnt say he planned on apprehending him.	2.4
6645	main-forums	answers-forums	2015	1483	none	none	Because there are more effective ways for Her Majesty to change or veto laws.	They do not veto laws because nobody will ever adopt a law which is contrary to the expressed queen's will.	2.8
6375	main-forums	answers-forums	2015	4	none	none	I am not aware of any university run participant pools.	At the universities I've worked in North America, human-subject studies (esp.	0.6
6427	main-forums	answers-forums	2015	310	none	none	In addition to oil, make sure the grill is nice and hot before you start cooking.	I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.	1.6
2238	main-forum	deft-forum	2014	238	none	none	My parents have told me it is bad for you.	My Sheriff has told me its bad for you.	2.8
2334	main-forum	deft-forum	2014	334	none	none	@Frank Apisa, Frank, I observe and perceive.	@cicerone imposter, Frank, I observe and perceive.	4.2
6641	main-forums	answers-forums	2015	1436	none	none	No, nothing in the Patient Protection and Affordable Care Act grants the President transitional authority.	"There is always ""transitional authority"" by virtue of the writing of regulations."	2.0
6432	main-forums	answers-forums	2015	328	none	none	I've stored pancakes in the freezer for over two month and not had any freezer burn.	Its going to depend on the type of packaging and also the freezer.	1.6
