index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3658	main-news	deft-news	2014	208	none	none	a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility.	a siemens spokesman in germany stated that heinrich von pierer stated that gerhard schroeder stated that gerhard schroeder is not against the sale of the plutonium-processing facility in principle.	4.0
2875	main-news	MSRpar	2012test	647	none	none	Labor Department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample.	The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.	4.0
5743	main-news	headlines	2016	1447	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russian plane reportedly crashes in Egypt	Pilot killed as US jet crashes in England	2.0
3975	main-news	headlines	2013	279	none	none	Palestinian prisoners to end hunger strike	Progress reported in Palestinian prisoner hunger strike talks	2.8
2850	main-news	MSRpar	2012test	606	none	none	Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public.	She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public.	3.75
3575	main-news	deft-news	2014	125	none	none	the u.s., other western nations and nato condemned the violence.	the u.s., other western nations and nato demanded a cease-fire.	3.6
5097	main-news	headlines	2015	364	none	none	38 killed in rains, flash floods in Pakistan	Three killed in Brazil stadium collapse	0.4
2472	main-news	MSRpar	2012test	39	none	none	Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.	In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.	3.4
2980	main-news	MSRpar	2012train	43	none	none	The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application.	The vulnerability exists in the way Microsoft's Visual Basic for Applications checks document properties passed to it when a document is opened.	3.8
5647	main-news	headlines	2016	790	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Senior CPC official meets top DPRK leader's special envoy	North Korean leader sends 'special envoy' to China	3.0
6882	main-news	MSRpar	2012train	76	none	none	U.S. District Judge Edmund Sargus ruled that the Akron-based company should have determined that changes at one of its plants would increase overall pollution emissions.	FirstEnergy Corp. should have determined that modernizing one of its plants would increase overall pollution emissions, U.S. District Judge Edmund Sargus ruled Thursday.	3.6
3317	main-news	MSRpar	2012train	565	none	none	Those reports were denied by the interior minister, Prince Nayef.	However, the Saudi interior minister, Prince Nayef, denied the reports.	4.25
5347	main-news	headlines	2015	977	none	none	Transcript reveals confusion over evacuation of South Korean ferry	Transcript Reveals Confusion Over Ferry Evacuation	3.6
3441	main-news	MSRpar	2012train	736	none	none	However, other unions including the powerful CGT remained opposed to the reform and demanded the government begin fresh negotiations with them.	The powerful CGT and other unions remained opposed to the plans, however, and demanded the government renegotiate the reform with them.	4.0
3847	main-news	headlines	2013	122	none	none	Pakistan condemns U.S. drone strikes	Pakistan convoy heads to protest US drone strikes	3.2
5194	main-news	headlines	2015	609	none	none	Bangladesh Islamists rally against atheist bloggers	Bangladeshi Islamists rally to demand action against atheist bloggers	4.6
7211	main-news	headlines	2015	1155	none	none	Protests for kidnapped girls banned in Nigerian capital	Scores 'killed' in Boko Haram raid in Nigeria	1.0
4384	main-news	headlines	2014	45	none	none	Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic	Bradley Cooper in talks to play Lance Armstrong in biopic	4.0
4446	main-news	headlines	2014	125	none	none	Israeli envoys summoned over settlement plans	Britain summons Israeli envoy over settlements	2.5
3137	main-news	MSRpar	2012train	276	none	none	"On the other hand, if this will help further establish Steve's innocence, we welcome it."""	"If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."""	3.25
2560	main-news	MSRpar	2012test	185	none	none	The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05.	The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.	2.2
7025	main-news	headlines	2013	223	none	none	Japan falls silent to mark 311 tragedy	Japan thanks Taiwan for quake aid	0.4
4485	main-news	headlines	2014	170	none	none	50th anniversary of JFK's death remembered	On 50th anniversary of JFK death, Dallas holds its first memorial	4.0
4408	main-news	headlines	2014	78	none	none	Daily Press Briefing: South Sudan	Daily Press Briefing: Syria	1.2
4311	main-news	headlines	2013	703	none	none	Bombings, clashes continue in Syria	Bombings, clashes as Syria opposition seeks arms	3.4
6849	main-news	MSRpar	2012test	547	none	none	"""Now, the other guy, he's ashamed of his party,"" Street said to crowd laughter."	"""The other guy, he's ashamed of his party, and I don't blame him."	3.5
3190	main-news	MSRpar	2012train	378	none	none	Licensing revenue slid 21 percent, however, to $107.6 million.	License sales, a key measure of demand, fell 21 percent to $107.6 million.	4.0
4928	main-news	headlines	2014	719	none	none	Spanish train crash driver to be questioned	Spanish train driver Garzon to be questioned by judge	3.8
3351	main-news	MSRpar	2012train	617	none	none	The indictment said he attended important meetings to plan the attacks, recruited fellow bombers and coordinated the operation.	Samudra not present in Bangkok, the indictment said, but attended a series of meetings before the attacks, recruiting fellow bombers and coordinating the operation.	3.2
5459	main-news	headlines	2015	1273	none	none	'Iron Man' jetpacks spark concerns in Hawaii	'Iron Man' Jetpacks Spark Concerns	3.8
3788	main-news	headlines	2013	47	none	none	Egypt’s Coptic Church Names New Pope	Egypt's Coptic Church Prepares to Choose Pope	2.8
3868	main-news	headlines	2013	148	none	none	Bodies Found at Russian Jet Crash in Indonesia	12 bodies found at Russian jet crash in Indonesia	3.8
4845	main-news	headlines	2014	617	none	none	In Pakistan, army adamant on fighting the other Taliban	Pak army adamant on fighting the other Taleban	4.8
3453	main-news	deft-news	2014	3	none	none	gorgich and pashtoon were executed in prison.	gorgich and pashtoon were executed for trafficking heroin in sistan-baluchestan province.	3.2
2881	main-news	MSRpar	2012test	655	none	none	Officials with North Carolina Speedway at Rockingham could not be reached.	NASCAR officials could not be reached for comment Tuesday.	2.909
5240	main-news	headlines	2015	712	none	none	China stocks open higher Monday	China stocks close lower on Thursday	1.0
5238	main-news	headlines	2015	709	none	none	Didier Reynders on Syria	Obama's day: Prime time on Syria	1.6
5270	main-news	headlines	2015	785	none	none	South Africa's Mandela taken to hospital	Nelson Mandela taken to hospital	4.8
4210	main-news	headlines	2013	576	none	none	Presidential vote polarises Egyptians	GOP presidential hopefuls clash in Southern races	0.8
4350	main-news	headlines	2014	4	none	none	Liquid ammonia leak kills 15 in Shanghai	Liquid ammonia leak kills at least 15 in Shanghai	4.6
3278	main-news	MSRpar	2012train	505	none	none	"He urged Congress to ""send me the final bill as soon as possible so that I can sign it into law."""	"""I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law,"" he said."	4.6
5676	main-news	headlines	2016	1021	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Lewis Hamilton Takes Pole for Russian GP	Lewis Hamilton wins inaugural Russian GP	4.0
4614	main-news	headlines	2014	331	none	none	Facing Bailout Tax, Cypriots Try to Get Cash Out of Banks	Bailout terms prompt run on Cyprus banks	3.0
4875	main-news	headlines	2014	652	none	none	Palestinian president assigns academic to form West Bank gov't	Palestinian president wants Israelis to talk peace	1.8
7226	main-news	headlines	2015	1474	none	none	Pakistan's Musharraf charged over Bhutto murder	Pakistan's Musharraf Charged In Bhutto Death	4.8
3425	main-news	MSRpar	2012train	712	none	none	At least 11 more cases in Indiana and three in Illinois are suspected.	There’s also at least three suspected cases in Illinois and 11 in Indiana.	5.0
5219	main-news	headlines	2015	664	none	none	India Ink: Image of the Day: May 21	India Ink: Image of the Day: January 16	1.8
5667	main-news	headlines	2016	943	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	7.3 magnitude earthquake strikes Nepal	6.6-magnitude earthquake strikes off Indonesia	1.0
4231	main-news	headlines	2013	601	none	none	Anti-Putin protesters form human chain in Moscow	Anti-Putin protesters form human chain	3.8
3962	main-news	headlines	2013	263	none	none	US astronaut Neil Armstrong dead at 82	US astronaut Neil Armstrong dies	3.6
3801	main-news	headlines	2013	64	none	none	South Korea Orders Immediate Shutdown of 2 Nuclear Reactors	South Korea to boost nuclear power?	1.2
5325	main-news	headlines	2015	925	none	none	Algerian priest to lecture about Christian heritage in N. Africa	Telstra applies to list China site in NY	0.0
4681	main-news	headlines	2014	407	none	none	Judge enters not guilty plea for James Holmes	Not guilty plea for James Holmes – but insanity option still on table	4.0
4467	main-news	headlines	2014	149	none	none	Snowden asks to stay in Russia	Snowden releases first Russia video	1.4
4514	main-news	headlines	2014	204	none	none	35 militants killed in Afghan raids: official	12 militants killed in Afghan raids: ministry	2.8
3569	main-news	deft-news	2014	119	none	none	many of those executed in iran are hanged in public.	many of the people executed are hanged in public.	3.4
4835	main-news	headlines	2014	605	none	none	Iran, atomic agency in first talks since Rowhani election	IAEA, Iran to hold first nuclear talks since Rohani election	4.8
2534	main-news	MSRpar	2012test	140	none	none	Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black's identity.	Prosecutors maintained that Durst murdered Black to try to assume Black's identity.	4.75
4180	main-news	headlines	2013	536	none	none	Storm delays start of Republican convention	Storm lashes Florida, delaying Republican convention	4.4
3906	main-news	headlines	2013	194	none	none	Hurricane Sandy powers toward Eastern Seaboard	Hurricane Sandy moves towards US	3.6
2523	main-news	MSRpar	2012test	122	none	none	After 26 hours of surgery and a year of anticipation, the boys were separated Sunday at Children's Medical Center of Dallas.	Two-year-old Egyptian twin boys, born with their heads conjoined, have been separated after 26 hours of surgery at the Children's Medical Centre in Dallas.	3.2
3644	main-news	deft-news	2014	194	none	none	indian defense ministry has increased spending on defense purchases.	indian defense ministry has increased defense spending for new purchases by 33 percent.	3.6
6891	main-news	MSRpar	2012train	118	none	none	Dixon was otherwise the class of the field at Pikes Peak International Raceway.	Scott Dixon eventually made winning the Honda Indy 225 look easy Sunday at Pikes Peak International Raceway.	2.8
3305	main-news	MSRpar	2012train	549	none	none	Telemarketers who call numbers on the list after Oct. 1 could face fines of up to $11,000 per call.	Under the law, telemarketers who call numbers on the list can be fined up to $11,000 for each violation.	3.6
2451	main-news	MSRpar	2012test	3	none	none	"SEC Chairman William Donaldson said there is a ""building confidence out there that the cop is on the beat."""	"""I think there's a building confidence that the cop is on the beat."""	3.4
4490	main-news	headlines	2014	177	none	none	Israel frees Palestinian prisoners	Gov't committee approves release of 26 Palestinian prisoners	3.4
2957	main-news	MSRpar	2012train	7	none	none	"Chavez said investigators feel confident they've got ""at least one of the fires resolved in that regard."""	"Albuquerque Mayor Martin Chavez said investigators felt confident that with the arrests they had ""at least one of the fires resolved."""	3.8
4753	main-news	headlines	2014	505	none	none	Nigeria lawmaker charged over alleged bribery	Nigerian MP charged with accepting $3m bribe	3.4
3995	main-news	headlines	2013	304	none	none	Greece to vote on 2013 budget; protesters gather	Greece to vote on 2013 budget	3.6
3591	main-news	deft-news	2014	141	none	none	the iranian government has dismissed the allegations in the intelligence presented to the international atomic energy agency board as baseless and the intelligence used to support the allegations as fake.	the international atomic energy agency insists that the iranian government's simple denials of the intelligence presented to the international atomic energy agency board are not good enough to allay western countries suspicions.	2.2
4962	main-news	headlines	2015	16	none	none	Israel PM accuses Iran president of hypocrisy	Greek PM accuses coalition of hypocrisy	1.2
4801	main-news	headlines	2014	563	none	none	Libya threatens army action against oil protesters	Bomb threat forces evacuation at Princeton	0.8
5147	main-news	headlines	2015	492	none	none	Israeli forces arrest 6 Palestinians in overnight West Bank raids	Israel classifies Jerusalem natives as noncitizens	1.0
7187	main-news	headlines	2015	747	none	none	Six killed in drone strike in N Waziristan	12 killed in bus accident in Pakistan	1.8
5071	main-news	headlines	2015	289	none	none	Chinese News Agency Slams Delays in Search for Jet	Ten Chinese vessels on standby for jet search	3.2
4058	main-news	headlines	2013	383	none	none	Beef burger mix recalled over salmonella concerns	Choc powder recalled over salmonella concerns	1.0
5164	main-news	headlines	2015	525	none	none	Russian lawmakers pass new bill restricting Internet	Russia says ballistic 'objects' fired in Mediterranean	0.4
7037	main-news	headlines	2013	336	none	none	Spanish jobless rate soars past 25 per cent	US jobless rate seen rising, offering Obama no relief	1.0
4027	main-news	headlines	2013	345	none	none	Russians rally support for Orthodox church over Pussy Riot controversy	Russian Orthodox Church rallies faithful after criticism	3.6
2951	main-news	MSRpar	2012test	747	none	none	As part of his deal, Mr. Delainey has agreed to cooperate in the continuing investigation.	Dave Delainey agreed to cooperate with federal prosecutors in exchange for the plea.	4.4
5390	main-news	headlines	2015	1091	none	none	Ukraine‚Äôs pro-Russia protesters demand greater autonomy	Sudanese protesters demand the regime's ouster	1.4
3731	main-news	deft-news	2014	281	none	none	korobeynichev's laboratory worked with the u.s. lawrence livermore national laboratory.	korobeynichev's laboratory worked with other scientific institutes.	3.2
4329	main-news	headlines	2013	726	none	none	Rangers voted into Division Three	Rangers voted into third division	4.8
5207	main-news	headlines	2015	640	none	none	A look at major terror attacks in East Africa	UN Security Council slams deadly terrorist attack in Kenyan capital	1.6
5078	main-news	headlines	2015	304	none	none	Death toll in Nairobi attack rises to 59	Death toll from Egypt violence rises to 638	1.6
2861	main-news	MSRpar	2012test	626	none	none	In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.	In an interview, Ms. Healey, who is a criminologist, said many lawmakers here and across the country shared a wariness toward capital punishment.	4.6
3003	main-news	MSRpar	2012train	71	none	none	Last year, he made an unsuccessful bid for the Democratic nomination for governor.	He ran last year for the Democratic nomination for Texas governor, but lost the primary to multimillionaire Tony Sanchez.	3.25
4566	main-news	headlines	2014	273	none	none	Jeff Bezos Bets $250 Million on Reviving Washington Post	Jeff Bezos Pays $250 Million For The Washington Post	4.2
6803	main-news	MSRpar	2012test	277	none	none	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA's counterpart in Canada.	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada, which serves a similar role as the FDA for the Canadian government.	5.0
7221	main-news	headlines	2015	1400	none	none	FAA lifts ban on U.S. flights to Tel Aviv	FAA lifts ban on U.S. flights to Israel	4.0
4081	main-news	headlines	2013	410	none	none	JetBlue pilot who disrupted flight declared insane, not guilty	JetBlue pilot who caused disruption on flight not guilty	3.8
3886	main-news	headlines	2013	172	none	none	Former Nazi death camp guard Demjanjuk dead at 91	John Demjanjuk, convicted Nazi death camp guard, dies aged 91	4.6
2735	main-news	MSRpar	2012test	436	none	none	The Dow Jones Industrial Average was up 0.3 per cent at 9,886.75, while the Nasdaq Composite index was 0.4 per cent higher at 1,986.97.	On Wall Street, the Dow Jones Industrial Average rose 0.5 per cent at 9,905.8 and the Nasdaq Composite added 0.7 per cent at 1,995.1.	1.8
5726	main-news	headlines	2016	1323	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Obama calls for international front against IS	Obama vows to save Iraqis stranded on mountain	0.0
2898	main-news	MSRpar	2012test	675	none	none	Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent.	Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.	3.2
5094	main-news	headlines	2015	353	none	none	Suicide bomber kills 23 Iraqi army recruits	Suicide bomber kills 13 Iraqi army recruits in Baghdad	2.4
7011	main-news	headlines	2013	108	none	none	Syrian envoy to Cyprus defects to Qatar	Syria deploys more troops despite peace deal	0.8
3994	main-news	headlines	2013	303	none	none	Chinese stocks close higher Thursday	Chinese stocks open mixed Wednesday	1.0
2855	main-news	MSRpar	2012test	616	none	none	"Smith said simply ""Oh, my God,"" in the seconds afterward, according to Weinshall."	"In the seconds after the crash, she added, Captain Smith said simply, ""Oh my God."""	3.75
4792	main-news	headlines	2014	552	none	none	15 killed and scores injured in suicide bombing at Russian train station	Suicide bomber kills 14 at Russian train station	3.2
4439	main-news	headlines	2014	117	none	none	"India gang-rape victim ""struggling against the odds"""	Indian rape victim dies in Singapore hospital	1.8
3925	main-news	headlines	2013	215	none	none	Two Kenyan ministers among 6 killed in plane crash	Poland honors president killed in 2010 plane crash	0.8
5055	main-news	headlines	2015	258	none	none	Relief in Boston as second suspect captured	Police confirm how suspect was captured	2.4
3257	main-news	MSRpar	2012train	473	none	none	In January 2000, notebooks represented less than 25 percent of sales volume.	That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.	4.0
7136	main-news	headlines	2014	530	none	none	Websites battle nasty comments, anonymity	Websites fight nasty comments by taking away anonymity	3.8
4294	main-news	headlines	2013	678	none	none	Syria rebels leave besieged Homs	Syrian rebels retreat from besieged Homs district	4.4
2961	main-news	MSRpar	2012train	13	none	none	The Episcopal Church ''is alienating itself from the Anglican Communion,'' said the Very Rev. Peter Karanja, provost of the All Saints Cathedral, in Nairobi.	In Nairobi, the provost of All Saints Cathedral, the Very Reverend Peter Karanja, said the US Episcopal Church was alienating itself from the Anglican Communion.	5.0
6968	main-news	MSRpar	2012train	498	none	none	Consumer groups are against the changes, saying they hurt individuality in markets.	Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires.	3.6
4499	main-news	headlines	2014	187	none	none	Turkish PM urges to end protests in Istanbul	Turkish police fire teargas at protesters in Istanbul	2.8
4673	main-news	headlines	2014	398	none	none	Egypt's Brotherhood stands ground after killings	Egypt: Muslim Brotherhood Stands Behind Morsi	2.4
4604	main-news	headlines	2014	318	none	none	Chicago man to be sentenced for terror convictions	Kabul Bank Heads Sentenced for Corruption	1.0
4146	main-news	headlines	2013	494	none	none	Iraqi Attacks Kill General, Four Police	Attacks in Iraq kill general and 4 others	4.0
3982	main-news	headlines	2013	287	none	none	Greek PM to announce new election	Greek PM calls for May 6 general election	2.8
3201	main-news	MSRpar	2012train	396	none	none	Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	That's when officers threw him to the ground and handcuffed him, according to testimony.	3.25
3118	main-news	MSRpar	2012train	254	none	none	The monkeys could track their progress by watching a schematic representation of the arm and its motions on a video screen.	The arm was kept in a separate room, but the monkeys could track their progress by watching a representation of the arm and its motions on a video screen.	4.0
7019	main-news	headlines	2013	161	none	none	Civilians Bear Brunt of Afghan Attacks	Taliban launch coordinated Afghan attacks	1.8
2893	main-news	MSRpar	2012test	668	none	none	Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.	Although obesity can increase the risk of a host of health problems, skeptics argue, so do smoking and high cholesterol, which are not considered diseases.	4.25
4110	main-news	headlines	2013	445	none	none	The Note's Must-Reads for August 1, 2012	The Note's Must Reads for Wednesday July 4, 2012	1.8
2656	main-news	MSRpar	2012test	326	none	none	"But White House spokesman Ari Fleischer said yesterday: ""The steps the Iranians claim to have taken in terms of capturing al-Qa'ida are insufficient."""	"""The steps that the Iranians claim to have taken in terms of capturing al-Qaida are insufficient."	3.2
4374	main-news	headlines	2014	30	none	none	David Beckham Announces Retirement From Soccer	David Beckham retires from football	4.4
4182	main-news	headlines	2013	539	none	none	President Mills must quit - Lecturer	President John Evans Atta-Mills Must Resign Now -NPP Germany	2.6
4189	main-news	headlines	2013	548	none	none	Putin sworn in as Russian growth falters	Putin sworn in as Russia's president for 6 years	2.4
3674	main-news	deft-news	2014	224	none	none	in september 2007 jordan signed an accord with the united states aimed at supporting the peaceful development of the jordan's nascent nuclear program.	in september 2007 the united states signed an accord with jordan aimed at supporting the peaceful development of jodran's new nuclear program.	4.6
5452	main-news	headlines	2015	1246	none	none	FTSE Bursa Malaysia update: 11.30am	FTSE Bursa Malaysia update: 3.00pm	3.4
4992	main-news	headlines	2015	95	none	none	Ukraine's opposition chief wants more protests	Ukraine protesters topple Lenin statue	2.4
3343	main-news	MSRpar	2012train	601	none	none	Ernst & Young admitted no wrongdoing with the settlement.	Ernst & Young spokesman Kenneth Kerrigan said the firm admits no wrongdoing.	4.0
7127	main-news	headlines	2014	451	none	none	Iran leader Rouhani says nuclear deal with U.S. possible within ¿three months¿	Iran President Hassan Rouhani wants nuclear deal in months	3.2
2964	main-news	MSRpar	2012train	18	none	none	They were at Raffles Hospital over the weekend for further evaluation.	They underwent more tests over the weekend, and are now warded at Raffles Hospital.	3.2
5046	main-news	headlines	2015	223	none	none	China stock index futures close lower -- April 23	China stock index futures close higher -- Dec. 4	2.2
7021	main-news	headlines	2013	170	none	none	Syrians trade blame over blasts	Israel braces for Arab protests	0.2
2804	main-news	MSRpar	2012test	539	none	none	The epidemic began in November in the mainland's Guangdong province, but the People's Republic of China refused to report truthfully about its spread for four months.	The PRC epidemic began in Guandong province in November, but the Communist Party government refused to report truthfully about its spread for four months.	4.25
4988	main-news	headlines	2015	86	none	none	Egypt forces set to block access to Morsi protest camps	Egyptian forces move to clear pro-Morsi protest camps	2.4
3429	main-news	MSRpar	2012train	716	none	none	Still, revenues from the extra premiums would not be huge.	How would the extra premiums be collected?	1.333
6826	main-news	MSRpar	2012test	450	none	none	A former candidate for governor of New York, he styled himself an advocate of better corporate governance.	Mr. McCall, who ran unsuccessfully for governor of New York in 2002, styled himself an advocate of better corporate governance.	3.25
5468	main-news	headlines	2015	1294	none	none	Car bomb kills 20 in northwest Syria	Car bomb kills 40 in northwest Pakistan	1.2
3097	main-news	MSRpar	2012train	220	none	none	Ridge said no real explosives or harmful devices will be used in the exercise.	Ridge said that no actual explosives or other harmful substances will be used.	4.6
2633	main-news	MSRpar	2012test	291	none	none	We intend to appeal vigorously and still expect to be vindicated ultimately.	We think this was bad law, and we still expect to be vindicated ultimately.	3.067
6997	main-news	MSRpar	2012train	743	none	none	Crohn's disease causes inflammation of the intestine and symptoms include diarrhea, pain, weight loss and tiredness.	Symptoms include chronic diarrhoea, abdominal pain, weight loss and extreme tiredness.	3.0
2586	main-news	MSRpar	2012test	224	none	none	Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.	Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.	3.75
5318	main-news	headlines	2015	908	none	none	Amazon launches new device for streaming video	Amazon unveils new Fire TV streaming video box	4.2
4090	main-news	headlines	2013	421	none	none	Shooter charged with murder of US black teen	Thoughts on race relations under a black president	0.8
7132	main-news	headlines	2014	501	none	none	Iran Moderate Wins Presidency by a Large Margin	Iran threatens to trigger oil price war	0.4
5064	main-news	headlines	2015	274	none	none	Dozens killed in Russian plane crash	Ten killed in Alaska plane crash	1.4
5679	main-news	headlines	2016	1030	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	4 dead, 3 injured in east China road accident	2 dead, 8 injured in central Israel traffic accident	0.0
2769	main-news	MSRpar	2012test	482	none	none	The Metropolitan Transportation Authority was given two weeks to restore the $1.50 fare and the old commuter railroad rates, York declared.	The Metropolitan Transportation Authority, which plans to appeal, was given until May 28 to restore the old subway and bus fare and the old commuter railroad rates.	2.8
7193	main-news	headlines	2015	862	none	none	Syria opposition unity take face specter of collapse	Syria divided opposition struggles within wider Syrian struggle	2.2
2494	main-news	MSRpar	2012test	75	none	none	Aspen Technology's shares dropped 74 cents, or 23 percent, to close at $2.48 on the Nasdaq.	In afternoon trading, Aspen's shares were off 89 cents or more than 27 percent at $2.33 per share.	2.2
4253	main-news	headlines	2013	625	none	none	Inflation falls to 15-month low: what the analysts say	Inflation falls to 15-month low	4.6
5102	main-news	headlines	2015	383	none	none	East Ukraine Separatists Ask to Join Russia	Crimean Parliament Votes to Join Russia	2.8
5664	main-news	headlines	2016	914	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	China on high alert for typhoon Kalmaegi	China issues yellow alert for typhoon Kalmaegi	4.0
2760	main-news	MSRpar	2012test	470	none	none	The blasts killed two people and injured more than 150 others.	The Atlanta Olympic Games attack killed one woman and injured more than 100 other people.	1.8
3833	main-news	headlines	2013	105	none	none	Australian unemployment up to 5.1 percent	French unemployment rate rises to 10 percent	1.0
3679	main-news	deft-news	2014	229	none	none	the 5 permanent united nations security council members are britain, china, france, russia and the united states.	p5+1 members are britain, china, france, russia, germany and the united states.	3.6
4654	main-news	headlines	2014	374	none	none	NATO: 3 troops killed in Afghanistan attack	NATO troops killed in Afghan 'insider attack'	3.0
5541	main-news	headlines	2015	1478	none	none	Italy bus crash death toll rises	Starbucks clears college degree path for workers	0.0
2572	main-news	MSRpar	2012test	204	none	none	The men were immediately flown to nearby Botswana on a chartered Air Malawi flight, Malawi intelligence officials said on condition of anonymity.	The men were flown to nearby Botswana on an Air Malawi flight, the officials said.	3.533
4348	main-news	headlines	2014	2	none	none	Weak earnings drag stocks lower	Weak earnings drag stocks lower on Wall Street	3.8
3652	main-news	deft-news	2014	202	none	none	the afghanistan-iran border region has been the scene of frequent clashes between police and drug smugglers.	the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers.	3.8
3841	main-news	headlines	2013	114	none	none	Radical Islamists in Mali enlist new militia	Local Militia Bolsters Islamist Militants in Mali	3.75
3902	main-news	headlines	2013	188	none	none	Mali future interim president readies to take office	Pope rips into dissident priests on celibacy	0.0
3249	main-news	MSRpar	2012train	462	none	none	Several states and the federal government later passed similar or more strict bans.	Following California's lead, several states and the federal government passed similar or tougher bans.	4.0
3056	main-news	MSRpar	2012train	147	none	none	Dynes came to UC San Diego in 1991 after 22 years as a physicist with AT&T Bell Labs.	Dynes has been at UC San Diego since 1991 after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.	3.6
4922	main-news	headlines	2014	712	none	none	Building collapses in India; 25 feared trapped	India building collapse kills 14; dozens trapped	3.0
3495	main-news	deft-news	2014	45	none	none	police stated tsai wen-huang would be extradited to taiwan.	police stated that-- chung has been on the run.	1.8
6926	main-news	MSRpar	2012train	297	none	none	"""It was a little bit embarrassing the way we played in the first two games,"" Thomas said."	"""We're in the Stanley Cup finals, and it was a little bit embarrassing the way we played in the first two games."	3.2
3867	main-news	headlines	2013	147	none	none	Israel threatens action against Gaza aid ship	Israel attacks in Gaza Strip after rocket fire	1.6
4290	main-news	headlines	2013	673	none	none	Stock index futures point to lower start	Stock index futures signal early losses	4.4
3431	main-news	MSRpar	2012train	722	none	none	Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs, which came after Berlusconi compared a German politician to a Nazi concentration camp guard.	Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.	3.0
5246	main-news	headlines	2015	725	none	none	Royal Hoax DJ Takes Action Against Station	Taliban bombs US base in Afghanistan	0.0
5227	main-news	headlines	2015	689	none	none	U.S., allies to add sanctions against Russia over Ukraine	EU Slaps New Sanctions on Russia Over Ukraine	3.0
3009	main-news	MSRpar	2012train	81	none	none	The latest snapshot of the labor markets was slightly better than economists were expecting; they were forecasting claims to fall no lower than 410,000 for last week.	Despite problems in the job market, the latest snapshot of the labor markets was slightly better than economists were expecting.	3.4
3222	main-news	MSRpar	2012train	425	none	none	On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.	On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.	3.75
5128	main-news	headlines	2015	441	none	none	17 killed in US drone attack on Yemen wedding party	U.S. drone mistakenly kills 14 in Yemen wedding convoy	4.0
6760	main-news	MSRpar	2012test	58	none	none	Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.	In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $43.67.	2.4
