index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1237	main-captions	images	2014	348	none	none	Four blue and yellow planes flying over four boats.	Four blue and yellow planes in flight.	4.2
1164	main-captions	images	2014	235	none	none	A black and white horned cow standing in a field.	a black and white cow standing in the field.	4.2
1783	main-captions	images	2015	859	none	none	a red and white race car racing on a dirt racetrack.	A person is riding a dirt bike in a race on a dirt track.	1.4
1044	main-captions	images	2014	63	none	none	a woman with a big necklace.	A young woman with a black top and a necklace.	3.4
1595	main-captions	images	2015	299	none	none	A bloody man and woman pose for a picture.	A man in woman dressed warmly pose for a picture.	2.0
1241	main-captions	images	2014	353	none	none	A train is at a train station.	A train parked at a train station.	4.2
6162	main-captions	images	2015	456	none	none	A group of people are at a convention waving American flags.	A crowd of people at an outdoor event	2.4
1397	main-captions	images	2014	590	none	none	Cars driving near a model building.	Vehicles driving infant of an ornate building.	2.4
1125	main-captions	images	2014	177	none	none	A person riding a dirt bike in the outdoors.	A person jumping a motorbike in the air.	2.2
1859	main-captions	images	2015	1105	none	none	Two soccer players battle for the ball during an intense match.	Two little orange and white dogs are in the snow.	0.0
1332	main-captions	images	2014	489	none	none	Two women shopping at a clothing store.	Two women in a clothing store.	4.6
1490	main-captions	images	2014	737	none	none	A baby holds a ketchup packet.	A baby in a highchair holds a ketchup packet.	4.0
1463	main-captions	images	2014	694	none	none	A black and white cat sleeping on its side on a purple blanket.	A black and white cat laying on the ground in the sun.	2.8
1559	main-captions	images	2015	208	none	none	two girls holding up a scary movie flyer	Two girls holding sacks are standing in a field.	1.4
1980	main-captions	images	2015	1440	none	none	Two dogs run side-by-side on the grass.	Two dogs running on grass.	4.4
6241	main-captions	images	2015	1372	none	none	A skateboarder jumps off the stairs.	A dog jumps off the stairs.	0.8
1074	main-captions	images	2014	101	none	none	The dining room table gets some afternoon sun.	Dining room with wooden dining table set with playmates.	2.2
1942	main-captions	images	2015	1335	none	none	A person climbs up a snowy hill while their dog follows.	A person climbs a snowy hill while a black dog follows.	3.8
1401	main-captions	images	2014	597	none	none	A group of people sitting around a table containing food.	A group of people sitting around a table on a porch.	3.4
1047	main-captions	images	2014	66	none	none	Black and white cat lying under bush.	The black and white cat with yellow eyes lounges in the dirt.	2.4
1073	main-captions	images	2014	100	none	none	A living room with a dining table in the background.	A boy doing a wheelie on a plank with the beach in the background.	0.0
1637	main-captions	images	2015	428	none	none	A dog bounds across the brown grass.	Two dogs bound across the grass.	2.6
1382	main-captions	images	2014	565	none	none	A wooden bicycle with an awning.	A group of elderly people sitting around a dining table.	0.0
6143	main-captions	images	2015	268	none	none	A black dog is running after a white dog in the snow.	Black dog chasing brown dog through snow	1.8
1998	main-captions	images	2015	1493	none	none	A man is swinging on a rope over water.	A man in a maroon bathing suit swings on a rope on a lake.	3.0
1709	main-captions	images	2015	640	none	none	A golden dog is running on the grass.	The large beige dog is running through the grass.	3.4
6055	main-captions	images	2014	380	none	none	Large white cruise ship floating on water.	Large cruise ship floating on the water.	4.6
1444	main-captions	images	2014	660	none	none	A white leather couch with a purse and throw blanket on it.	A television with a show on.	0.0
1083	main-captions	images	2014	114	none	none	A white animal running through snow covered woods.	A white dog runs through a snow covered wood.	3.4
1680	main-captions	images	2015	538	none	none	A young girl is sitting on Santa's lap.	A little girl is sitting on Santa's lap	4.8
1766	main-captions	images	2015	813	none	none	a black dog swimming through a river.	a black dog digging through the snow.	1.2
1668	main-captions	images	2015	509	none	none	A man holds on to a handle in the water.	A man is holding onto handles in the air.	3.2
6228	main-captions	images	2015	1205	none	none	Two black dogs playing in the grass.	Two dogs play in the grass.	4.2
1574	main-captions	images	2015	235	none	none	A man sits with fishing poles near a body of water.	A man sits on a rock next to a folding deck chair and a fishing pole.	3.4
1989	main-captions	images	2015	1477	none	none	The man is sitting with a little girl in the park.	The man is playing with the shaggy little dog.	0.6
1088	main-captions	images	2014	122	none	none	Black train on train tracks.	A train on the train tracks.	4.1
1257	main-captions	images	2014	376	none	none	There are several sheared sheep in a pen.	Three white sheep in an enclosure.	2.4
1085	main-captions	images	2014	117	none	none	A black, flat screen television placed on the floor.	A flat screen TV on the floor.	4.0
1342	main-captions	images	2014	500	none	none	A small white cat standing in a sink.	Grey and white cat sitting in bathroom sink.	3.6
1218	main-captions	images	2014	325	none	none	A group of horses grazing in a field.	A brown horse grazing in a field of green grass.	2.6
1138	main-captions	images	2014	201	none	none	A women sitting in a chair at Christmas holding make up.	A train sitting on the tracks in a train yard.	0.0
6198	main-captions	images	2015	812	none	none	Three clowns in bright, multi-colored costumes.	Three women in brightly colored dresses.	2.0
1678	main-captions	images	2015	530	none	none	Two people walking on the beach at sunset.	Two people walking along the shore at sunset.	5.0
6154	main-captions	images	2015	407	none	none	a wet black dog with a red collar is in the river	A black dog with a red collar wading through the water.	4.0
1079	main-captions	images	2014	110	none	none	Five cows are grazing beside the road.	Several sheep grazing in the field.	1.0
6047	main-captions	images	2014	299	none	none	The black bird is sitting on the ground.	The back of a pig under a tree with a cow in the background.	0.0
1652	main-captions	images	2015	471	none	none	A black dog is walking on the grass with a stick in it's mouth.	A boy holds a net with a snake in it close to the ground.	0.0
6144	main-captions	images	2015	291	none	none	A small white dog running across a lawn.	A small white dog running	3.2
1202	main-captions	images	2014	300	none	none	A man sits crossed legged on a bed watching a small TV.	A man sits on a bed very close to a small television.	3.4
1884	main-captions	images	2015	1177	none	none	Two girls with ponytails ride an amusement park ride.	A young girl is on a ride at an amusement park.	3.0
1993	main-captions	images	2015	1484	none	none	A boy skateboards down the metal handrail at night.	A brown dog runs on the sand, holding a stick.	0.0
1210	main-captions	images	2014	315	none	none	Someone standing on a snowy mountain, watching a plane.	A man stands on a mountain, watching a plane.	4.4
1636	main-captions	images	2015	423	none	none	A dog is on the beach near a ball.	A guy is going up for a lay-up on a basketball court.	0.6
1907	main-captions	images	2015	1227	none	none	A little girl and a little boy hold hands on a shiny slide.	A little girl in a paisley dress runs across a sandy playground.	0.4
1551	main-captions	images	2015	193	none	none	A little boy jumping from one chair to another.	A young boy jumping from one chair to another in his house	4.8
6064	main-captions	images	2014	457	none	none	A man doing a wheelie on a mountain bike.	A woman posing by a pillar with a U2 sign.	0.0
1071	main-captions	images	2014	98	none	none	A young girl riding a white and grey horse.	A young blonde girl in riding gear sits on top of a gray and white horse.	3.8
1413	main-captions	images	2014	614	none	none	A bicycle is parked by a shop.	A green bike parked outside a book store.	3.8
1870	main-captions	images	2015	1139	none	none	A small white dog and large brown dog play on the grass.	A small light tan dog is running past a large brown dog standing in the grass.	3.4
1027	main-captions	images	2014	42	none	none	An elderly woman stands in a kitchen with two cats at her feet.	The old lady is standing in the kitchen with two cats at her feet.	5.0
1710	main-captions	images	2015	642	none	none	A dog runs through the grass.	a dog runs across the grass.	4.8
6009	main-captions	images	2014	44	none	none	A bag of cotton in front of a couch.	Calico cat sitting on step in front of a door.	0.0
1804	main-captions	images	2015	909	none	none	A man on skis on a snow-covered hill with mountains in the background	A dog enjoys a romp in the water with mountains and sand in the background.	0.6
1857	main-captions	images	2015	1098	none	none	Four kids holding hands jump into a swimming pool.	Four dogs playing in the snow.	0.0
6168	main-captions	images	2015	501	none	none	Two girls walking in the ocean.	two girls walking in the street	1.8
1690	main-captions	images	2015	563	none	none	Two dogs fighting in the snow.	Two dogs playing in the snow.	2.6
1933	main-captions	images	2015	1311	none	none	A brown dog chases a Frisbee	A brown dog squating on grass.	1.6
1084	main-captions	images	2014	116	none	none	A man sitting on the grass looking toward the sky.	The train is riding on the tracks in the snow.	0.0
6209	main-captions	images	2015	925	none	none	There is a black dog jumping into a swimming pool.	A black dog is leaping into a swimming pool.	5.0
1288	main-captions	images	2014	424	none	none	Red double decker bus taking on passengers.	Red double decker bus with hood up.	2.2
1248	main-captions	images	2014	366	none	none	A women holds a small baby while sitting on a sofa.	a woman sitting on a sofa holding a baby.	4.8
1943	main-captions	images	2015	1336	none	none	A brown dog sits on the beach.	A dog running on the beach	2.0
1897	main-captions	images	2015	1211	none	none	One man and two women dressed in vampire costumes	A man and two women dressed in costumes.	3.4
1372	main-captions	images	2014	548	none	none	Two lambs stand on a grassy hill.	Two dirt bikers riding over dirt hill.	0.2
6215	main-captions	images	2015	978	none	none	A group of seven people are rafting in the rapids in a green boat.	A group of people are standing and sitting around on the ground at night.	0.0
1677	main-captions	images	2015	528	none	none	Two surfers on riding a small wave.	Two surfers perform tricks in the waves.	3.6
1205	main-captions	images	2014	308	none	none	An airplane facing the camera.	A lone cow sits in the cold of the yard.	0.0
6098	main-captions	images	2014	664	none	none	A white bicycle stands on a floor.	Old style bicycle parked on floor.	3.4
1387	main-captions	images	2014	574	none	none	A group of people sitting around a table on a porch.	A group of people sitting around a table with food on it.	3.6
1931	main-captions	images	2015	1303	none	none	Three dogs racing on a dirt track	Cars racing on a dirt track	1.4
1251	main-captions	images	2014	369	none	none	A grey cat with green eyes looking into the camera.	A grey, black, and white cat looking at the camera.	3.2
1954	main-captions	images	2015	1361	none	none	A woman is eating fish at a restaurant.	A woman eating a large fish in a restaurant.	4.6
1825	main-captions	images	2015	991	none	none	A brown dog is walking on the grass.	A dog chases another by a tree.	1.2
1428	main-captions	images	2014	636	none	none	White cat sitting inside of a sink.	Grey and white cat sitting in bathroom sink.	3.4
1341	main-captions	images	2014	499	none	none	Two brunette girls sit atop a red an yellow motorcycle with a side car.	A couple posing on a red and yellow motorcycle.	3.2
1436	main-captions	images	2014	647	none	none	Six people are seated at a restaurant table and looking into the camera.	A group of people sitting at a restaurant table.	3.0
1208	main-captions	images	2014	311	none	none	The two dogs blend in with the stuff animals.	Two dogs sit on a couch with many stuffed animals.	3.4
1928	main-captions	images	2015	1295	none	none	A group of people are firing up a hot air balloon.	A large group of people riding brown and white horses.	0.0
1013	main-captions	images	2014	21	none	none	A black dog standing in front of yellow flowers.	A black dog standing in a field.	3.0
1187	main-captions	images	2014	274	none	none	Room with several computer monitors.	A room with four computer monitors in a row.	4.0
1757	main-captions	images	2015	782	none	none	A young boy is riding a bike.	A young girl laying on a blue inflatable toy	0.4
1759	main-captions	images	2015	784	none	none	Three dogs in the snow by a fence.	Two dogs drink water in a lake.	1.0
6222	main-captions	images	2015	1090	none	none	Two women holding checkered flags near an orange car.	Two ladies in skimpy clothes pose next to an old fashioned car.	2.8
1005	main-captions	images	2014	7	none	none	a woman at a dinner table writing on her notebook.	Woman at table busy with something.	3.4
1486	main-captions	images	2014	729	none	none	Two green birds fly towards a wooden telephone pole.	Two green birds flying above the telephone wires.	3.2
1738	main-captions	images	2015	716	none	none	A man wearing a orange vest is canoeing in the blue water.	A man in an orange jacket raising his hands to the sky in the sand.	1.8
1919	main-captions	images	2015	1259	none	none	A child in a red shirt is using a black wake board to splash over a beach wave.	A man in a rowboat is rowing across blue water.	1.0
6220	main-captions	images	2015	1035	none	none	This dog is jumping through the water.	Two dogs running through the water on a beach.	2.2
1627	main-captions	images	2015	392	none	none	A brown dog running through the woods.	A brown dog runs through the grass.	3.2
1314	main-captions	images	2014	459	none	none	A black train moves down the tracks.	A train traveling down the tracks.	4.0
1032	main-captions	images	2014	48	none	none	A white sheep on a hillside looking at the camera.	The skinny cows are standing on the grass.	1.2
1987	main-captions	images	2015	1474	none	none	A black dog is running through some water.	A man in a football uniform is running with a football during a game.	0.0
1667	main-captions	images	2015	508	none	none	Six dogs running on the sandy beach.	Six dogs walking beside the beach.	3.4
1033	main-captions	images	2014	49	none	none	A group of sheep in a field.	A group of horses grazing in a field.	1.6
1066	main-captions	images	2014	91	none	none	Five birds stand on the snow.	Several cardinals stand in the snow.	3.8
1735	main-captions	images	2015	708	none	none	A yellow shirted man wearing a golden sun mask.	A man in a yellow shirt wears a gold, sun-shaped mask.	5.0
1133	main-captions	images	2014	195	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A women wearing a bikini top and jeans.	4.0
1243	main-captions	images	2014	358	none	none	Two birds flying towards water feeder.	Two birds flying near bird feeders.	3.6
6132	main-captions	images	2015	140	none	none	Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.	A woman, a little boy, and a tiny baby are standing in front of a cow statue.	1.2
1698	main-captions	images	2015	585	none	none	Two shirtless young people playing in the water.	Lots of people play in the water at the beach.	2.4
1729	main-captions	images	2015	694	none	none	Two dogs on the beach.	A dog walks on the beach.	2.4
1966	main-captions	images	2015	1391	none	none	The girl is wearing a blue striped shirt and Rollerblades.	a man wearing a black and white shirt jumping on a dogs back	0.0
6056	main-captions	images	2014	394	none	none	Two bald eagles perched on a branch.	Two eagles are perched on a branch.	4.2
1820	main-captions	images	2015	979	none	none	A dog in the snow.	Two dogs in snow.	3.0
1520	main-captions	images	2015	85	none	none	A young girl going down a tube slide.	A young girl swinging off a tire swing	1.8
1626	main-captions	images	2015	388	none	none	A small dog runs through an obstacle course.	A small dog jumping over an obstacle.	3.8
1052	main-captions	images	2014	74	none	none	Two men on boat floating on the water.	Large green boat floating on water.l.	2.4
1324	main-captions	images	2014	475	none	none	A man and two women smiling at the camera while sitting on a blue sofa.	A man and women smiling at the camera while standing in a kitchen.	2.2
1116	main-captions	images	2014	161	none	none	There is a small desk and chair in front of the laundry room.	A room with tan walls and a washer and dryer.	1.4
1082	main-captions	images	2014	113	none	none	A passenger train waiting in a station.	A passenger train waiting at the city train station.	4.0
1772	main-captions	images	2015	826	none	none	A dog is running along the grass.	A brown dog is running in the grass.	4.2
1662	main-captions	images	2015	496	none	none	A group of young ballerinas are in a dance studio.	A group of young ladies in bikinis.	1.4
1336	main-captions	images	2014	493	none	none	A bay foal is walking next to its mother in a grassy field.	Close-up of young horse walking next to a larger horse.	2.6
6115	main-captions	images	2014	742	none	none	A man sitting on a bench looking at a dog on a leash sitting on sidewalk.	A women holds a small baby while sitting on a sofa.	0.0
1542	main-captions	images	2015	160	none	none	Two large dogs running in some grass.	Two brindle dogs running in the grass.	4.2
1922	main-captions	images	2015	1278	none	none	Two birds interacting in the grass	Two dogs play with each other outdoors.	0.2
6229	main-captions	images	2015	1208	none	none	Two boys are jumping into a pool.	Two boys are in midair jumping into an inground pool.	4.2
6031	main-captions	images	2014	191	none	none	A bus drives down a busy road.	A green bus drives down a road.	3.2
1366	main-captions	images	2014	539	none	none	A tan puppy being petted.	A tan puppy being held and petted.	4.4
1437	main-captions	images	2014	648	none	none	Little white lamb with nose to wood.	A white lamb with its nose against a wooden box.	3.8
6029	main-captions	images	2014	184	none	none	A bicycle in front of some ruins.	A pink bicycle is in front of a building.	2.2
6177	main-captions	images	2015	627	none	none	The man is wearing a black shirt and hat and smiling.	A man is lifting a little girl above his head.	0.0
1965	main-captions	images	2015	1390	none	none	The brown dog is running along a grassy pathway.	A brown dog is running along a grassy stretch divided by strings.	3.4
1528	main-captions	images	2015	118	none	none	Two dogs are running through a grassy area.	Two dogs running through a grassy field.	4.8
1291	main-captions	images	2014	429	none	none	A multi-colored train on a track.	A mostly black train on a track.	2.8
1633	main-captions	images	2015	403	none	none	A brown dog in running on grass.	A brown dog runs through the grass.	4.8
1545	main-captions	images	2015	176	none	none	a dog is running across the sand with a stick in it's mouth.	A dog is running through a creek with a stick in its mouth.	3.6
1601	main-captions	images	2015	321	none	none	Two dogs share a toy in a field of vegetation.	Two snowboarders are in the air over the snow.	0.17
6089	main-captions	images	2014	610	none	none	A small yellow boat sitting on a tropical beach.	A small girl sits on a stone ledge near a white flowering plant.	0.0
1981	main-captions	images	2015	1442	none	none	Two dogs are peeing at a red fire hydrant.	Two dogs are urinating on the red fire hydrant.	5.0
1984	main-captions	images	2015	1464	none	none	A dog splashing in the water.	A dog splashes in the murky water.	4.0
1741	main-captions	images	2015	736	none	none	Two girls are in pajama pants and appear to be dancing.	Two girls with baseball caps are eating a snack outside.	0.6
1550	main-captions	images	2015	189	none	none	A child is jumping into a swimming pool.	A dog jumping into a swimming pool.	1.2
1714	main-captions	images	2015	653	none	none	A black and brown dog walks through the snow near a building.	An older man stands outside a old boarded up building.	0.8
1335	main-captions	images	2014	492	none	none	A person in a red cap standing next to a brick support beam.	A brown horse is standing on grass and scrub.	0.0
1216	main-captions	images	2014	323	none	none	A man on a mountain bike going down an incline.	This is a man riding a mountain bike over rocks on a clear day.	3.2
1796	main-captions	images	2015	897	none	none	a white dog running in the snow	The dogs are running in the snow.	3.2
6046	main-captions	images	2014	288	none	none	A doubly decker red bus driving down the road.	A red double decker bus driving down a street.	5.0
1318	main-captions	images	2014	464	none	none	Two women posing with a baby.	A woman poses with a baby.	2.2
6001	main-captions	images	2014	13	none	none	A bull standing in the field.	A brown horse stands in a lush green field.	1.4
1751	main-captions	images	2015	767	none	none	A young girl doing a back flip in the water.	a young girl wearing purple running through water	2.8
6122	main-captions	images	2015	54	none	none	A dog runs on brown grass.	A wet dog runs through the yellow grass holding a tennis ball.	2.2
1034	main-captions	images	2014	50	none	none	A close-up, distorted photo of an empty glass Coke bottle.	A close-up picture of a desk with a computer and papers on it.	0.0
1003	main-captions	images	2014	4	none	none	a bus driving in a street.	Red double decker bus driving down street.	4.0
6108	main-captions	images	2014	704	none	none	Depressed woman sitting on couch.	Older woman holding newborn baby.	0.0
6079	main-captions	images	2014	571	none	none	A red bird and four other birds sitting in the snow.	Five birds stand on the snow.	2.8
1056	main-captions	images	2014	78	none	none	A grey and white tabby cat is sleeping on purple fabric.	Black and white cat sleeping on a brown tarp.	2.4
1242	main-captions	images	2014	356	none	none	a woman sitting on a sofa holding a baby.	Bird sitting on a log in a lake.	0.4
1899	main-captions	images	2015	1218	none	none	Two dogs playing in snow.	Two dogs play in the snow.	5.0
1522	main-captions	images	2015	93	none	none	A group of people are wearing bunny ears.	A group of people ride in a race	0.8
6053	main-captions	images	2014	351	none	none	Two boys sit facing one another at a table and one points at the other.	Two people sit facing each other at a table as one points at the other.	4.4
1746	main-captions	images	2015	749	none	none	A smiling man and a baby girl posing for photo.	A smiling man holds a small child wearing pink and red.	3.2
1844	main-captions	images	2015	1055	none	none	A young boy riding a bike on a brick road	A person does tricks on a bike on a ramp surrounded by trees.	2.2
6038	main-captions	images	2014	253	none	none	Several televisions are on the floor and stacked up on top of one another.	Three televisions, on on the floor, the other two on a box.	3.2
1706	main-captions	images	2015	624	none	none	A climber is standing on the rock face next to the pink rope.	The children are running in the snow with fences in the background.	0.0
6007	main-captions	images	2014	36	none	none	A small red and gray bird perched amongst the bare branches of a tree.	A red and brown bird is perched on branches.	2.25
1482	main-captions	images	2014	724	none	none	A black and white cow looking through the fence.	A black and white cat laying on the ground in the sun.	0.6
1286	main-captions	images	2014	422	none	none	Two people paddling a red canoe are reflected in the still water.	Two people in a red canoe on a clear lake.	3.2
1244	main-captions	images	2014	359	none	none	Two cows standing in a large field.	Horse standing in a field.	1.6
1827	main-captions	images	2015	1001	none	none	A black dog is biting a light brown dogs ear in a playful manner.	A black dog playfully bits another dog in a living room setting	4.0
1025	main-captions	images	2014	40	none	none	A brown horse stands in a lush green field.	A brown horse in a green field.	3.8
1144	main-captions	images	2014	209	none	none	A group of river barges with trees in the background.	A group of cows in a field with yellow tags in their ears.	0.2
1500	main-captions	images	2015	8	none	none	A black dog emerges from the water with a white ball in its mouth.	a black dog walking out of the water with a white ball in his mouth.	4.8
1737	main-captions	images	2015	714	none	none	A child with his hands on his head.	A little boy stands with his hands on top of his head	4.2
6104	main-captions	images	2014	683	none	none	Boy lying on couch with small white dog.	A small boy laying on a sofa with a dog.	4.0
1584	main-captions	images	2015	259	none	none	The child in the red coat laid in the red mat.	The toddler is ready to climb the red piece of equipment.	0.8
1974	main-captions	images	2015	1409	none	none	A young boy plays in a red ball pit.	A laughing boy lies on a pit of blue balls.	3.0
1405	main-captions	images	2014	601	none	none	A living room with a dining table in the background.	View of a living room with a dining room in the background.	4.2
1091	main-captions	images	2014	128	none	none	A couple posing for a picture on a couch.	Young couple sitting on couch.	4.0
1465	main-captions	images	2014	696	none	none	Two cows standing in a large field.	The cow is grazing in a field.	2.8
1075	main-captions	images	2014	102	none	none	A red moped parked on a sidewalk in front of graffiti.	The red scooter is sitting on the street in front of the building.	3.6
1279	main-captions	images	2014	409	none	none	A silver AreoMexico Jet Liner sitting on the tarmac.	An aeromexico silver plane is on a runway.	4.2
1789	main-captions	images	2015	871	none	none	The blonde woman is wearing a black, american flag, tartan cap.	A red-haired woman is wearing a black beret adorned with the American flag.	2.8
1185	main-captions	images	2014	271	none	none	Two brown horses standing in grassy field.	Two men sailing in a small sailboat.	0.0
1656	main-captions	images	2015	482	none	none	a group of old men walking down the street	A couple walking down the street.	2.0
1359	main-captions	images	2014	529	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table on a porch.	2.6
1658	main-captions	images	2015	487	none	none	A black and white dog is running through the field.	A black and white dog is running in the grass.	4.8
1112	main-captions	images	2014	154	none	none	a black and white photo of a cow under a tree.	A black and white photo of a cow walking under a tree in a field.	4.2
1513	main-captions	images	2015	45	none	none	A brown dog laying on a blue cover.	A person is diving into clear blue water.	0.0
1961	main-captions	images	2015	1380	none	none	A man blowing a large bubble.	A man walking a large black horse.	0.0
1018	main-captions	images	2014	27	none	none	A woman in a gray shirt smiles for the camera while the woman behind her makes a face.	A woman with a surprised look on her face is holding a smiling woman from behind.	2.6
6202	main-captions	images	2015	866	none	none	Group of little girls and a dog standing on the road.	a group of people white water rafting in a blue raft.	1.4
1605	main-captions	images	2015	336	none	none	A girl in orange lights a candle.	A girl in an orange shirt lights candles.	4.0
1152	main-captions	images	2014	221	none	none	A man rides a large black motorbike.	A child sits in a large black leather chair.	0.0
6173	main-captions	images	2015	577	none	none	A little blonde girl is standing in front of a water fountain.	A young girl standing in front of a fountain	4.0
6045	main-captions	images	2014	287	none	none	Two women sitting in lawn chairs.	Two women are sitting in a cafe.	2.6
1852	main-captions	images	2015	1087	none	none	A shirtless man playing football on a lawn.	A shirtless man catches a football	4.4
6074	main-captions	images	2014	549	none	none	A black and white photo of a bottle sitting atop a rock carving in front of a line of bushes.	A bottle of water sitting on a stone with other stones and a wall in the background.	2.0
6024	main-captions	images	2014	164	none	none	A cat looking at the camera.	A grey, black, and white cat looking at the camera.	4.0
1238	main-captions	images	2014	349	none	none	A horse standing near a gate with another horse in the background.	A group of river barges with trees in the background.	0.0
1843	main-captions	images	2015	1054	none	none	A bulldog is running through a grassy park while people stand in the background.	A dog is running in a large body of water causing it to splash.	1.8
1408	main-captions	images	2014	606	none	none	A man riding a white horse.	A woman leading a white horse.	1.8
1685	main-captions	images	2015	552	none	none	A man and dog on a rocky seashore.	Man and dog standing on rocks next to water	4.8
1625	main-captions	images	2015	386	none	none	Two skinny young boys playing with sand in the water.	Two dogs are shaking water off.	0.4
1103	main-captions	images	2014	143	none	none	A boat with four sails is sailing on water.	Sail boat sailing on the water.	3.6
1878	main-captions	images	2015	1159	none	none	A little boy is standing in front of a wedding party laughing.	A person standing on a stage in front of a seated crowd	1.8
6033	main-captions	images	2014	194	none	none	Brown and white ducks walking on green grass.	A red and white plane flying on a sunny day.	0.0
1921	main-captions	images	2015	1273	none	none	Two teenage girls, one is smiling.	A little girl on a kid swing.	0.8
1840	main-captions	images	2015	1047	none	none	Two kids splashing in the water.	Two dogs play together on the bed.	0.0
1834	main-captions	images	2015	1023	none	none	A large black and white dog is swimming in the water.	A black and white dog with a stick is in muddy water.	3.6
1090	main-captions	images	2014	127	none	none	The bald eagle is perched on a rope.	Two bald eagles perched on a branch.	2.6
1877	main-captions	images	2015	1154	none	none	One man in an orange shirt wearing a white helmet is riding a bike.	The man wearing a blue helmet is riding a Polaris.	2.8
1618	main-captions	images	2015	368	none	none	A blue and white soccer team playing against each other.	A topless woman with her face painted is covered in mud.	0.0
6077	main-captions	images	2014	563	none	none	A long-haired man with a hat standing between two large, half-empty Coke bottles.	A man with a cap and jacket walking between two large bottles.	3.6
1179	main-captions	images	2014	261	none	none	A girl riding a brown horse.	The jockey is wearing purple and riding a brown horse.	2.2
1275	main-captions	images	2014	404	none	none	A long train is on train tracks.	A train on the train tracks.	4.2
1323	main-captions	images	2014	473	none	none	A man riding a white horse.	A woman with a white horse.	2.2
1170	main-captions	images	2014	246	none	none	Cows grazing in a snow covered field.	Five cows grazing in a snow covered field.	3.8
1505	main-captions	images	2015	23	none	none	A black and brown dog runs through the woods.	A dog running through the woods.	4.0
1010	main-captions	images	2014	14	none	none	The man is riding a motorcycle down the road.	A man is riding a red motorcycle on the road.	4.0
1307	main-captions	images	2014	447	none	none	A orange and white cat asleep on a leather chair.	A orange and white cat laying on a blanket in a black leather chair.	4.0
1531	main-captions	images	2015	129	none	none	A girl playing is a pile of colorful balls.	A little girl plays in a pit of colorful balls.	5.0
1098	main-captions	images	2014	137	none	none	Two sheep on to of a cliff looking at the camera.	Two sheep are standing, looking at the camera, face opposite directions.	2.0
1260	main-captions	images	2014	383	none	none	A man and a woman holding hands walking along the beach.	A man with a beard and a skullcap and a boy walk along the ocean's shore.	2.2
1831	main-captions	images	2015	1012	none	none	A black dog is walking on the grass with a stick in it's mouth.	The black dog is running on the grass with a toy in it's mouth.	3.2
1009	main-captions	images	2014	12	none	none	A jockey riding a horse.	A jockey riding a horse in a pen.	3.8
1492	main-captions	images	2014	740	none	none	A train is at a train station.	a train in a station.	5.0
1849	main-captions	images	2015	1075	none	none	The dog returns the play toy to its master.	Three dogs race in the snow together.	1.0
6224	main-captions	images	2015	1160	none	none	Two brown dogs chase each other in the snow.	Two brown dogs are playing with each other in the snow.	4.2
1449	main-captions	images	2014	675	none	none	Close up of a white sheep with a black head.	A close-up of a sheep with a black head.	4.0
1274	main-captions	images	2014	401	none	none	A horse rider is riding a white horse.	A woman leading a white horse.	3.4
1420	main-captions	images	2014	625	none	none	A black and white image of a cat laying on a rug.	Black and white picture of a cat laying on a rug.	5.0
6227	main-captions	images	2015	1200	none	none	A black and brown dog is chewing on a large stick.	A black and white dog playing in the sand.	1.8
1059	main-captions	images	2014	82	none	none	Three men are sitting down at a table that has drinks on it.	Three men sitting at the table with beer and food.	3.4
1629	main-captions	images	2015	395	none	none	A dog is jumping over a barrier at a agility competition.	A dog jumping over an obstacle course fence.	4.4
1898	main-captions	images	2015	1214	none	none	Two boys, one wearing a hat, in a playground.	Boy in tan hat laughs while sitting near playground equipment.	2.4
1616	main-captions	images	2015	364	none	none	a boy swinging on a swing.	The girl is on a swing.	2.4
1337	main-captions	images	2014	494	none	none	A women standing next to a brown cow.	A women in glasses stands next to a cow in a field.	3.8
1911	main-captions	images	2015	1245	none	none	An owl has its wings up and widespread during the day.	The bird has its wings spread as it flies.	2.4
1269	main-captions	images	2014	393	none	none	A young boy coloring with a red and blue crayon.	A young blonde girl in riding gear sits on top of a gray and white horse.	0.0
1078	main-captions	images	2014	107	none	none	A woman posing in front of an apartment building in the snow.	A woman stands in front of a building in the snow.	4.4
6171	main-captions	images	2015	573	none	none	A man in red swim trunks playing volleyball.	A man and woman sitting on a motorcycle.	0.0
1094	main-captions	images	2014	131	none	none	Red double decker bus.	Red double decker bus with hood up.	3.75
1140	main-captions	images	2014	203	none	none	Train going down the tracks.	Train gliding on tracks.	4.6
1283	main-captions	images	2014	415	none	none	Three cows grazing in a field.	Several sheep grazing in the field.	0.8
1649	main-captions	images	2015	467	none	none	A man in a black leather jacket is sleeping in a subway car.	A man in a black leather jacket falls asleep on public transportation.	4.6
1950	main-captions	images	2015	1350	none	none	A brown dog is splashing water everywhere by shaking the water off of itself.	A white dog is standing by a river shaking himself dry.	2.4
1399	main-captions	images	2014	595	none	none	A black and white cat lying on a blanket.	A black and white cat sleeps on a purple blanket.	4.0
1127	main-captions	images	2014	180	none	none	Sail boat sailing on the water.	Sail boat floating on the blue water.	4.2
1728	main-captions	images	2015	687	none	none	The woman is leading a dog through an obstacle course.	Woman leading her small dog through an obstacle course.	4.6
