index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
534	main-captions	MSRvid	2012train	61	none	none	A man is crying.	A man is screaming.	3.0
333	main-captions	MSRvid	2012test	498	none	none	A person is riding a horse.	A woman is slicing potatoes.	0.0
971	main-captions	MSRvid	2012train	703	none	none	The girl is tiding up her bed.	A woman is making a bed.	2.5
787	main-captions	MSRvid	2012train	428	none	none	A man dries his hands.	A woman fixes her hair.	0.25
166	main-captions	MSRvid	2012test	245	none	none	A man is dancing outside.	A man is playing flute.	1.0
88	main-captions	MSRvid	2012test	129	none	none	A small dog is chasing a yoga ball.	A dog is chasing a ball.	4.0
5804	main-captions	MSRvid	2012test	338	none	none	A man is playing an electronic keyboard.	A man is playing a flute.	1.2
794	main-captions	MSRvid	2012train	439	none	none	A man is adding oil to car.	A man is putting anti-freeze into a car.	2.0
625	main-captions	MSRvid	2012train	193	none	none	A woman is slicing up some meat.	A woman is slicing some onions.	2.0
468	main-captions	MSRvid	2012test	706	none	none	A person is putting salt and pepper on a piece of pork.	A youngster is sitting on a piano.	0.0
5913	main-captions	MSRvid	2012train	263	none	none	A person is mixing a pot of rice.	A person is peeling a potato.	0.778
5790	main-captions	MSRvid	2012test	228	none	none	A plane is landing.	A animated airplane is landing.	2.8
9	main-captions	MSRvid	2012test	16	none	none	A person is throwing a cat on to the ceiling.	A person throws a cat on the ceiling.	5.0
392	main-captions	MSRvid	2012test	594	none	none	A person is adding food in a pan.	A woman puts rice into a pan.	3.0
247	main-captions	MSRvid	2012test	369	none	none	The boy is playing the piano.	A boy plays a piano.	5.0
757	main-captions	MSRvid	2012train	372	none	none	A woman is peeling an orange.	A man is playing a flute.	0.0
5881	main-captions	MSRvid	2012train	6	none	none	A woman is cutting broccoli.	A woman is slicing broccoli.	5.0
105	main-captions	MSRvid	2012test	154	none	none	A woman is slicing up some meat.	A woman is breading some meat.	2.25
585	main-captions	MSRvid	2012train	132	none	none	Two robots kiss.	Two robots are kissing.	5.0
5895	main-captions	MSRvid	2012train	125	none	none	A man is running.	A man is singing.	1.25
107	main-captions	MSRvid	2012test	157	none	none	The lady chopped up the green onions.	The lady cut up a green onion.	4.8
812	main-captions	MSRvid	2012train	471	none	none	A person is mixing water and flour.	A person is hitchhiking on a road.	0.8
415	main-captions	MSRvid	2012test	625	none	none	Someone is boiling okra in a pot.	Someone pours olive oil into a bowl of tomato wedges.	0.8
317	main-captions	MSRvid	2012test	477	none	none	An elderly woman is pouring oil into a frying pan.	A tied man is putting into water.	0.0
755	main-captions	MSRvid	2012train	370	none	none	A woman is riding a horse.	A man is running on rope.	0.0
797	main-captions	MSRvid	2012train	445	none	none	A cat is playing with an antenna.	A boy is playing in the mud.	0.4
240	main-captions	MSRvid	2012test	357	none	none	Butter is melting in a pan.	A man is melting butter in a pan.	3.6
463	main-captions	MSRvid	2012test	696	none	none	A girl is playing a piano.	A boy is doing push ups.	0.0
106	main-captions	MSRvid	2012test	155	none	none	A man is playing on his keyboard.	A man is playing a keyboard piano.	4.0
111	main-captions	MSRvid	2012test	163	none	none	A woman is playing flute.	A woman plays on a flute.	4.6
544	main-captions	MSRvid	2012train	77	none	none	A little boy is playing a guitar.	A boy is playing guitar.	4.6
418	main-captions	MSRvid	2012test	629	none	none	The woman is seasoning the oil.	A woman is pouring ingredients in a bowl.	1.4
5817	main-captions	MSRvid	2012test	405	none	none	A plane rides on a road.	An airplane moves along a runway.	2.812
841	main-captions	MSRvid	2012train	508	none	none	A boy rode his bike on top of a metal fence.	A BMX biker rides along the top of a fence.	3.0
313	main-captions	MSRvid	2012test	471	none	none	A monkey pulls the tail of a dog.	A monkey is teasing a dog at the zoo.	2.8
238	main-captions	MSRvid	2012test	352	none	none	A woman is dancing by a fire.	A woman is taking a bath.	1.4
472	main-captions	MSRvid	2012test	711	none	none	A person is frying a meat in the pan.	A man is cutting a vegetable.	0.6
765	main-captions	MSRvid	2012train	387	none	none	A lion is walking in an enclosed area.	A lion is walking around.	2.6
369	main-captions	MSRvid	2012test	555	none	none	The woman is waterskiing.	A woman is wake boarding on a lake.	1.75
67	main-captions	MSRvid	2012test	102	none	none	A man is getting into a car.	A man is getting into a car in a garage.	3.833
196	main-captions	MSRvid	2012test	290	none	none	The man used a chopper to chop the onion.	The man used a machine to chop up a potatoe.	2.0
285	main-captions	MSRvid	2012test	427	none	none	Two zebras are playing.	Zebras are socializing.	4.25
217	main-captions	MSRvid	2012test	319	none	none	A boy is playing a key-board.	A boy is playing the piano.	3.2
223	main-captions	MSRvid	2012test	328	none	none	A woman is slicing a pumpkin.	A woman is riding an elephant.	0.4
984	main-captions	MSRvid	2012train	723	none	none	A woman puts ingredients in a whisked egg.	A man pours gasoline.	0.0
45	main-captions	MSRvid	2012test	68	none	none	A man is playing the piano.	A woman is playing the violin.	1.0
5872	main-captions	MSRvid	2012test	716	none	none	A man jumping rope	A man is talking.	0.4
101	main-captions	MSRvid	2012test	148	none	none	A woman is slicing a leek.	A woman is slicing ginger.	2.2
735	main-captions	MSRvid	2012train	345	none	none	A band is performing on a stage.	A band is playing and singing on a stage.	4.5
5781	main-captions	MSRvid	2012test	194	none	none	Elephants are walking down a trail.	A herd of elephants are walking along a trail.	4.6
759	main-captions	MSRvid	2012train	375	none	none	A man is cutting a snake to cook.	A woman is cutting meat.	2.0
0	main-captions	MSRvid	2012test	1	none	none	A plane is taking off.	An air plane is taking off.	5.0
356	main-captions	MSRvid	2012test	529	none	none	A person is doing pencil tricks with his hand.	A person is slicing carrots in half.	0.333
627	main-captions	MSRvid	2012train	196	none	none	A man is playing a piano.	A woman is peeling a potato.	0.0
332	main-captions	MSRvid	2012test	497	none	none	A man is holding a leaf.	A woman is watching television.	0.0
750	main-captions	MSRvid	2012train	364	none	none	A man is cutting a paper.	A person is tearing paper.	2.583
249	main-captions	MSRvid	2012test	373	none	none	A man is riding a horse.	A man is playing a keyboard.	0.2
744	main-captions	MSRvid	2012train	357	none	none	A man is eating wood.	A man is adding oil to car.	0.5
970	main-captions	MSRvid	2012train	702	none	none	The two men did a funny skit with a boxer in front of a crowd of people.	Boys are dancing in front of people.	1.5
579	main-captions	MSRvid	2012train	126	none	none	A man is singing.	A man is dancing.	0.5
160	main-captions	MSRvid	2012test	237	none	none	A person is surfing a large wave.	A person is surfing.	3.6
803	main-captions	MSRvid	2012train	456	none	none	A woman is adding spices on a meat.	A woman adds ingredients to beef.	3.75
169	main-captions	MSRvid	2012test	249	none	none	A woman is sitting at a desk.	A woman is riding a donkey.	0.4
542	main-captions	MSRvid	2012train	73	none	none	A man dives into a pool.	A man is diving into a pool.	5.0
5940	main-captions	MSRvid	2012train	407	none	none	A man is playing the piano.	A man is playing a wooden flute.	1.4
5755	main-captions	MSRvid	2012test	15	none	none	A man is erasing a chalk board.	The man is erasing the chalk board.	5.0
296	main-captions	MSRvid	2012test	442	none	none	A woman is cutting up a chicken.	A woman is slicing meat.	2.75
5964	main-captions	MSRvid	2012train	535	none	none	A woman is writing something.	A woman is chopping green onions.	0.8
5993	main-captions	MSRvid	2012train	721	none	none	A chef is slicing carrot.	A person is drawing a picture.	0.0
104	main-captions	MSRvid	2012test	152	none	none	A man is playing the piano.	The man is playing the violin.	1.75
536	main-captions	MSRvid	2012train	64	none	none	A man is cutting an onion.	A man is cutting a plantain.	3.667
5949	main-captions	MSRvid	2012train	448	none	none	A man is cutting a potato.	A woman is climbing a rock wall.	0.0
265	main-captions	MSRvid	2012test	395	none	none	A dog is barking at a ball.	A dog swims after a tennis ball.	1.5
644	main-captions	MSRvid	2012train	221	none	none	A little girl is playing a grand piano on stage.	A little girl is playing the piano.	2.6
897	main-captions	MSRvid	2012train	596	none	none	A woman is doing a joker make up on a man.	The girl applied face makeup to a man.	1.8
768	main-captions	MSRvid	2012train	398	none	none	The dog is barking at the toy.	A dog is barking at an electronic toy duck.	3.5
694	main-captions	MSRvid	2012train	288	none	none	A animal is eating.	The animal is hopping.	0.4
747	main-captions	MSRvid	2012train	360	none	none	A man and woman are walking.	A man and woman walking hold each other.	3.2
5782	main-captions	MSRvid	2012test	206	none	none	A man is playing a guitar.	A man plays the guitar.	5.0
5778	main-captions	MSRvid	2012test	177	none	none	A man is crying.	A woman is dancing.	0.6
852	main-captions	MSRvid	2012train	523	none	none	A woman is wearing headphones.	A woman is chopping some shiso leaves.	0.6
302	main-captions	MSRvid	2012test	449	none	none	A woman mixes a beauty treatment in a glass.	A woman is mixing a cream in a glass with a spoon.	3.6
527	main-captions	MSRvid	2012train	54	none	none	The dog is barking at the toy.	A dog is barking at a toy.	5.0
5772	main-captions	MSRvid	2012test	122	none	none	A man is playing a flute.	A man is playing guitar.	2.167
5820	main-captions	MSRvid	2012test	424	none	none	A guy is playing hackysack	A man is playing a key-board.	1.0
425	main-captions	MSRvid	2012test	637	none	none	The lady cracked two raw eggs.	The woman is cracking eggs into a bowl.	3.2
5925	main-captions	MSRvid	2012train	340	none	none	A man is staring at a leaf.	A man is slicing a vegetable.	0.8
161	main-captions	MSRvid	2012test	238	none	none	A man is playing a guitar.	A man is stabbing a target.	1.2
815	main-captions	MSRvid	2012train	475	none	none	A cat opens a drawer and climbs inside.	A big cat opens a plastic drawer with his paws and then hops inside.	3.75
5923	main-captions	MSRvid	2012train	332	none	none	A woman is slicing a big pepper.	A person is cutting a green pepper.	3.4
606	main-captions	MSRvid	2012train	162	none	none	A man is shooting a gun.	A man is slicing a bun.	0.8
324	main-captions	MSRvid	2012test	485	none	none	The boy is stuck in the door of the doghouse.	A child is stuck in a dog house.	3.75
254	main-captions	MSRvid	2012test	379	none	none	A dog is looking into swimming pool.	A dog is walking around a pool.	2.0
390	main-captions	MSRvid	2012test	591	none	none	A couple are walking.	Some men are sawing.	0.0
402	main-captions	MSRvid	2012test	608	none	none	The dog pulled the dogs tail and then his leg.	A monkey pulled a dogs tail.	1.75
782	main-captions	MSRvid	2012train	421	none	none	The girl is riding the horse.	The girl is spraying the plants with water.	0.2
5839	main-captions	MSRvid	2012test	518	none	none	A woman pours oil into a skillet from a plastic bottle while she is talking.	An older woman is pouring oil into a skillet on the stove.	3.8
779	main-captions	MSRvid	2012train	416	none	none	A tiger trys to climb the wall.	A lion is trying to climb up over a wall.	3.0
5931	main-captions	MSRvid	2012train	380	none	none	A man is riding on a horse.	A woman is riding an elephant.	1.533
366	main-captions	MSRvid	2012test	547	none	none	A woman is firing a rifle.	A man is performing stunts.	0.25
197	main-captions	MSRvid	2012test	291	none	none	A woman slices tofu.	A woman is cutting tofu.	5.0
5749	main-captions	MSRvid	2012test	0	none	none	A man with a hard hat is dancing.	A man wearing a hard hat is dancing.	5.0
948	main-captions	MSRvid	2012train	668	none	none	A man is lifting heavy weights.	A wallaby is licking a woman's hand.	0.25
441	main-captions	MSRvid	2012test	666	none	none	A woman is chopping a hard egg.	A person is cutting  boiled egg into pieces.	3.533
502	main-captions	MSRvid	2012train	24	none	none	A toy train is striking a toy car.	A toy train strikes a toy car.	5.0
31	main-captions	MSRvid	2012test	48	none	none	The man is playing the guitar.	A man is playing a guitar.	4.909
925	main-captions	MSRvid	2012train	632	none	none	A man pours liquid into a pan.	The chef poured oil in the pan.	2.6
5857	main-captions	MSRvid	2012test	607	none	none	A woman is peeling some fish.	A woman is pouring a yellow mixture on a frying pan.	1.2
676	main-captions	MSRvid	2012train	260	none	none	Two men are dancing.	Two women are shopping.	0.4
42	main-captions	MSRvid	2012test	62	none	none	A baby tiger is playing with a ball.	A baby is playing with a doll.	1.6
5975	main-captions	MSRvid	2012train	593	none	none	A woman is mixing eggs in the bowl.	A man is doing push ups.	0.0
5982	main-captions	MSRvid	2012train	653	none	none	A woman is slicing fruit.	Two women are slicing some lemons.	2.0
5947	main-captions	MSRvid	2012train	436	none	none	A person is folding a square paper piece.	A person folds a piece of paper.	3.75
515	main-captions	MSRvid	2012train	39	none	none	A man plays the guitar.	A man is playing the guitar.	5.0
103	main-captions	MSRvid	2012test	151	none	none	The man is playing the guitar.	A man is playing the flute.	1.643
808	main-captions	MSRvid	2012train	462	none	none	A boy is riding a bike on a gate.	A woman is riding a horse.	0.8
994	main-captions	MSRvid	2012train	741	none	none	The man is playing the wooden flute.	A little boy is vacuuming the floor.	0.0
869	main-captions	MSRvid	2012train	549	none	none	A monkey is walking on a bed.	A man is riding a horse.	0.0
5916	main-captions	MSRvid	2012train	277	none	none	A man is talking on a cell phone.	A guy is talking into a microphone.	2.0
5805	main-captions	MSRvid	2012test	340	none	none	A man is playing a guitar.	A man is eating a banana.	0.6
860	main-captions	MSRvid	2012train	537	none	none	A man takes a slice of pizza.	A man talks on his cell phone.	0.8
5812	main-captions	MSRvid	2012test	375	none	none	A little boy is vacuuming the floor.	A boy is vacuuming.	3.8
448	main-captions	MSRvid	2012test	676	none	none	A cat is playing in a box.	The dog is playing with the floor cleaner.	1.4
349	main-captions	MSRvid	2012test	520	none	none	Butter is being put into a bowl.	A man cutting butter into a mixing bowl.	4.25
180	main-captions	MSRvid	2012test	268	none	none	The woman is rolling dough.	A woman is flouring and rolling dough.	3.765
326	main-captions	MSRvid	2012test	489	none	none	A woman swims underwater.	A woman is swimming.	3.8
11	main-captions	MSRvid	2012test	18	none	none	A woman picks up and holds a baby kangaroo.	A woman picks up and holds a baby kangaroo in her arms.	4.6
5835	main-captions	MSRvid	2012test	504	none	none	A person is chopping coriander leaves.	A woman is slicing up some green leaves.	2.25
5997	main-captions	MSRvid	2012train	739	none	none	The girl is slicing an onion.	A woman is chopping an onion into small pieces.	2.2
452	main-captions	MSRvid	2012test	684	none	none	A woman is stirring two eggs in a glass bowl.	A young girl is singing on a stage.	0.0
745	main-captions	MSRvid	2012train	358	none	none	A dog is speaking to the camera.	A dog is eating some water melon.	0.6
309	main-captions	MSRvid	2012test	461	none	none	A man is playing a violin.	A woman is using a sewing machine.	0.0
5815	main-captions	MSRvid	2012test	392	none	none	A man plays a keyboard.	A person is playing the keyboard.	4.0
229	main-captions	MSRvid	2012test	336	none	none	A woman is drinking vodka.	A woman is exercising.	0.4
100	main-captions	MSRvid	2012test	145	none	none	A man is playing a guitar.	Someoen is playing guitar.	3.6
791	main-captions	MSRvid	2012train	434	none	none	The monkey is hanging from the trees.	The monkey swung from branch to branch.	2.0
29	main-captions	MSRvid	2012test	46	none	none	A girl is flying a kite.	A girl running is flying a kite.	4.0
715	main-captions	MSRvid	2012train	315	none	none	A man is diving into a swimming pool.	A man is singing into a microphone.	0.667
165	main-captions	MSRvid	2012test	243	none	none	A group of people dance on a hill.	A group of people are dancing.	3.2
442	main-captions	MSRvid	2012test	667	none	none	Two robots share a kiss.	A male and female robot are kissing.	3.8
950	main-captions	MSRvid	2012train	672	none	none	A man dives off of a cliff.	A man is riding a motorcycle.	0.667
5894	main-captions	MSRvid	2012train	124	none	none	A man is dancing.	A man is singing.	1.25
811	main-captions	MSRvid	2012train	470	none	none	A man is mowing grass.	A guy is mowing the lawn.	4.8
934	main-captions	MSRvid	2012train	646	none	none	A man is traveling in a boat.	A woman is cutting up a carrot with a knife.	0.0
884	main-captions	MSRvid	2012train	570	none	none	A man makes a call on a cell phone.	A man is making a phone call.	4.0
691	main-captions	MSRvid	2012train	284	none	none	A person is walking down a stone path.	A man is walking down a sidewalk.	3.5
155	main-captions	MSRvid	2012test	230	none	none	A man is paddling a canoe.	A man is playing a harp.	0.667
280	main-captions	MSRvid	2012test	416	none	none	A man holds a small animal in one hand.	A man shows off a small monkey.	1.75
561	main-captions	MSRvid	2012train	100	none	none	A man is talking with a woman.	A woman is walking with a dog.	0.5
642	main-captions	MSRvid	2012train	217	none	none	The man is playing the guitar.	The man is playing with a skull.	1.0
6	main-captions	MSRvid	2012test	12	none	none	A man is smoking.	A man is skating.	0.5
569	main-captions	MSRvid	2012train	110	none	none	A person is slicing a scallop.	A person is slicing octopus.	2.0
857	main-captions	MSRvid	2012train	530	none	none	A group of girls are exiting a taxi.	A video clip of Rihanna leaving a taxi.	2.0
785	main-captions	MSRvid	2012train	425	none	none	A woman is swinging her arms.	A woman is slicing an onion.	0.8
5753	main-captions	MSRvid	2012test	8	none	none	A woman is playing the flute.	A man is playing a flute.	2.75
522	main-captions	MSRvid	2012train	48	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
354	main-captions	MSRvid	2012test	527	none	none	Animals are playing in water.	Two men are playing ping pong.	0.0
305	main-captions	MSRvid	2012test	456	none	none	A man is looking at a computer monitor.	A man is using a laptop.	2.75
773	main-captions	MSRvid	2012train	406	none	none	A man is slicing a potatoe.	A man is peeling a banana.	1.0
446	main-captions	MSRvid	2012test	672	none	none	A man is cutting bread.	A man is doing tricks with a soccer ball.	1.0
819	main-captions	MSRvid	2012train	480	none	none	A puppy is repeatedly rolling from side to side while on its back.	A dog is rolling from side to side.	3.5
503	main-captions	MSRvid	2012train	25	none	none	A man is playing the guitar.	A man is playing the flute.	2.2
140	main-captions	MSRvid	2012test	204	none	none	someone is slicing a vegetable.	Someone is slicing a tomato.	3.0
957	main-captions	MSRvid	2012train	685	none	none	Someone is holding and petting a baby tiger.	Someone is rinsing a large beef steak at the kitchen sink.	0.4
796	main-captions	MSRvid	2012train	444	none	none	A boy played a keyboard.	A person is playing a piano keyboard.	3.2
5832	main-captions	MSRvid	2012test	478	none	none	A baby rhino is walking around his pen with his mother.	A baby rhino is following an adult rhino.	3.4
311	main-captions	MSRvid	2012test	467	none	none	A man is playing keyboard.	A person is playing a piano.	2.2
540	main-captions	MSRvid	2012train	71	none	none	A man is smoking.	A man is mixing.	0.2
200	main-captions	MSRvid	2012test	294	none	none	Someone is feeding a animal.	Someone is playing a piano.	0.0
434	main-captions	MSRvid	2012test	650	none	none	A woman is walking on an open ground with a pet dog as some other dogs follow them.	A man is walking with several dogs.	2.0
92	main-captions	MSRvid	2012test	133	none	none	The man talked on the telephone.	The man is talking on the phone.	3.6
896	main-captions	MSRvid	2012train	595	none	none	A woman is holding a dancing baby up.	A woman is abusing her child.	1.0
514	main-captions	MSRvid	2012train	38	none	none	A man is playing a keyboard.	A man plays a keyboard.	5.0
999	main-captions	MSRvid	2012train	749	none	none	Panda's play on a swing.	A man is playing guitar.	0.8
372	main-captions	MSRvid	2012test	559	none	none	A man is moving a tree limb.	The woman is playing the violin.	0.0
5818	main-captions	MSRvid	2012test	419	none	none	A man shoots a man.	A man with a pistol shoots another man.	4.25
599	main-captions	MSRvid	2012train	154	none	none	A Woman is eating.	A animal is eating.	1.6
846	main-captions	MSRvid	2012train	516	none	none	A large bird standing on a table picks up a plastic glass containing liquid and places it in a bowl of something.	A bird picks up a plastic cup containing a liquid with it's beak and puts the cup into a bowl.	3.5
5844	main-captions	MSRvid	2012test	541	none	none	The cook is kneading the flour.	A woman is kneading tortilla dough.	2.6
562	main-captions	MSRvid	2012train	101	none	none	The man is walking.	A man is talking.	1.4
733	main-captions	MSRvid	2012train	343	none	none	A cat is playing.	A woman is playing flute.	0.25
639	main-captions	MSRvid	2012train	211	none	none	Someone slices a bottle with a sword.	A man breaks a bottle with a sword.	4.0
517	main-captions	MSRvid	2012train	41	none	none	A woman is handling a frog.	A man is holding a frog.	3.75
271	main-captions	MSRvid	2012test	403	none	none	The man is shooting an automatic rifle.	A man is shooting a gun.	3.8
113	main-captions	MSRvid	2012test	165	none	none	A woman is cutting an onion.	A woman is chopping onions.	4.8
643	main-captions	MSRvid	2012train	218	none	none	An animal is walking on the ground.	A solenodon is walking along the ground.	3.0
75	main-captions	MSRvid	2012test	112	none	none	A pankda is eating bamboo.	A panda bear is eating some bamboo.	4.2
574	main-captions	MSRvid	2012train	116	none	none	The cat played with a watermelon.	A cat is playing with a watermelon.	4.8
666	main-captions	MSRvid	2012train	249	none	none	The lady put the baby int a trashcan.	A woman puts a baby in a trash can.	5.0
5969	main-captions	MSRvid	2012train	555	none	none	The person is starting a fire.	A person makes fire.	5.0
60	main-captions	MSRvid	2012test	87	none	none	A cat is playing a key board.	A man is playing two keyboards.	1.6
613	main-captions	MSRvid	2012train	172	none	none	A boy whacks a man with a sword.	A boy spanks a man with a plastic sword.	3.333
955	main-captions	MSRvid	2012train	680	none	none	A man is scaling a fish.	A man pours some cooking oil into a pot.	1.0
518	main-captions	MSRvid	2012train	43	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
455	main-captions	MSRvid	2012test	688	none	none	A woman is speaking in sign language.	A woman spices some seafood.	0.643
405	main-captions	MSRvid	2012test	613	none	none	A person is slicing some onions.	A hamster is singing.	0.0
227	main-captions	MSRvid	2012test	334	none	none	Someone is greasing a pan.	Smeone is laying down.	0.4
102	main-captions	MSRvid	2012test	149	none	none	The man cut a paper plate.	A man is cutting a paper plate.	4.8
5868	main-captions	MSRvid	2012test	686	none	none	A cat is on a robot.	A man is eating bread.	0.0
5986	main-captions	MSRvid	2012train	674	none	none	The bird is taking a bath under the faucet.	A bird is bathing in a sink.	4.429
677	main-captions	MSRvid	2012train	261	none	none	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.	3.6
64	main-captions	MSRvid	2012test	94	none	none	A man is riding a motorcycle.	A man is riding a horse.	1.4
5984	main-captions	MSRvid	2012train	664	none	none	The baby laughed in his car seat.	A baby is laughing.	3.1
963	main-captions	MSRvid	2012train	693	none	none	A dog is running around a yard.	A black pet dog runs around in the garden of a house.	3.2
318	main-captions	MSRvid	2012test	479	none	none	A woman is chopping an onion.	A woman is slicing partially into half of an onion.	3.2
538	main-captions	MSRvid	2012train	69	none	none	A woman is tapping her fingers on a table.	A woman is tapping her fingers.	4.0
91	main-captions	MSRvid	2012test	132	none	none	A man is playing a guitar.	A man is singing and playing a guitar.	3.6
5905	main-captions	MSRvid	2012train	186	none	none	A man is speaking.	A man is dancing.	1.2
30	main-captions	MSRvid	2012test	47	none	none	A man is riding a mechanical bull.	A man rode a mechanical bull.	4.0
5992	main-captions	MSRvid	2012train	718	none	none	A cat retrieves an object out of a dish of water.	The cat tried to eat the corn on the cob.	0.6
5920	main-captions	MSRvid	2012train	317	none	none	The man is shaking hands with other men.	A man is shaking another mans hand.	4.333
5856	main-captions	MSRvid	2012test	580	none	none	Men are jumping into water from a bridge.	Men jump in a river.	2.75
882	main-captions	MSRvid	2012train	568	none	none	The man was pushed into the water.	A man pushes another man into the ocean.	2.5
667	main-captions	MSRvid	2012train	250	none	none	Someone is frying meat.	Someone is playing paino.	0.25
5962	main-captions	MSRvid	2012train	533	none	none	A woman is relaxing in a bath tub.	A woman is stabbing a potato with a fork.	0.4
357	main-captions	MSRvid	2012test	530	none	none	The person lit the cameras on fire.	A person is blow torching cameras.	3.333
872	main-captions	MSRvid	2012train	554	none	none	A woman serving volleyballs over a net.	One woman hands volleyballs to another woman who serves them.	2.75
234	main-captions	MSRvid	2012test	348	none	none	Runners race around a track.	Runners compete in a race.	3.2
5841	main-captions	MSRvid	2012test	532	none	none	The lady put the skewered shimp in the hot water.	The lady fried the breaded meat in hot oil.	1.6
35	main-captions	MSRvid	2012test	54	none	none	A lion is playing with people.	A lion is playing with two men.	3.4
737	main-captions	MSRvid	2012train	348	none	none	A man is eating bread.	A man is playing flute.	0.8
5946	main-captions	MSRvid	2012train	431	none	none	A puppy is trying to come out from the sink.	The puppy tried to get out of the tub.	3.0
462	main-captions	MSRvid	2012test	695	none	none	A boy takes off his sunglasses.	A boy is screaming.	0.5
532	main-captions	MSRvid	2012train	59	none	none	A cow is eating grass.	A cow is eating hay.	3.8
245	main-captions	MSRvid	2012test	366	none	none	A car backs out of a space.	A car is backing out of a blocked lane.	3.0
259	main-captions	MSRvid	2012test	386	none	none	A man shooting a car.	A man is cutting a potato.	0.4
174	main-captions	MSRvid	2012test	257	none	none	A man is playing a guitar.	A boy is playing a piano.	1.2
890	main-captions	MSRvid	2012train	583	none	none	A young woman is playing the flute.	A woman is washing off the top of a freezer.	0.0
854	main-captions	MSRvid	2012train	526	none	none	A woman is reading a lifestyle magazine.	A woman is slicing a meat into pieces.	0.5
977	main-captions	MSRvid	2012train	710	none	none	Two kids are playing in a swimming pool with a green colored crocodile float.	Two kids push an inflatable crocodile around in a pool.	4.2
230	main-captions	MSRvid	2012test	339	none	none	A woman is cutting meat into pieces.	A woman is cutting up some meat.	4.8
752	main-captions	MSRvid	2012train	367	none	none	Two boys are talking on the phone.	A woman is talking on a telephone.	1.8
211	main-captions	MSRvid	2012test	311	none	none	A man is slicing a potato into pieces.	A man is cutting a potato.	4.2
61	main-captions	MSRvid	2012test	89	none	none	A man chops down a tree with an axe.	A man cut a tree with an axe.	4.75
680	main-captions	MSRvid	2012train	267	none	none	A woman is boiling shrimp.	A woman is combing her hair.	1.0
942	main-captions	MSRvid	2012train	659	none	none	A boy is cutting paper.	A man is loading a rifle.	0.0
283	main-captions	MSRvid	2012test	422	none	none	A chimpanzee is hurting a woman.	A man is driving a car.	0.0
617	main-captions	MSRvid	2012train	179	none	none	A woman is slicing a garlic.	A woman is slicing a big pepper.	2.2
221	main-captions	MSRvid	2012test	325	none	none	A man is swimming.	A woman is slicing meat.	0.0
512	main-captions	MSRvid	2012train	35	none	none	A man is dancing on the ceiling.	A man is dancing on the ceiling of a room.	4.8
483	main-captions	MSRvid	2012test	731	none	none	A cat is licking himself.	A man is slicing a white onion with a mandolin slicer.	0.0
270	main-captions	MSRvid	2012test	402	none	none	A person is cutting some burrata cheese.	The person is slicing cheese.	3.8
403	main-captions	MSRvid	2012test	609	none	none	A woman beats two eggs in a bowl.	A person is mixing ingredients in a bowl.	3.0
851	main-captions	MSRvid	2012train	521	none	none	A person is riding a jetski in the waves.	A woman is riding a seadoo.	2.0
769	main-captions	MSRvid	2012train	399	none	none	A woman is adding an egg and stirring.	A woman is mixing an egg in a bowl.	3.5
729	main-captions	MSRvid	2012train	338	none	none	The boy played his trumpet.	A boy is playing the trumpet.	4.4
558	main-captions	MSRvid	2012train	94	none	none	Two little girls talk on the telephone.	Two girls talk on the phone.	4.5
954	main-captions	MSRvid	2012train	679	none	none	A group of couples are dancing.	Men and women are dancing slowly.	3.333
316	main-captions	MSRvid	2012test	476	none	none	A man puts seasoning in a bowl of water.	The man added seasoning to water in a bowl.	5.0
423	main-captions	MSRvid	2012test	634	none	none	A woman slices a lemon.	A man is talking into a microphone.	0.0
219	main-captions	MSRvid	2012test	322	none	none	A man is shooting a gun.	A man is spitting.	0.0
284	main-captions	MSRvid	2012test	423	none	none	The woman is peeling shrimp.	The man is holding a lemur.	0.0
385	main-captions	MSRvid	2012test	585	none	none	A woman is lying on a blanket on a rock and reading a book.	A woman seated is singing a song and playing the guitar too.	1.2
922	main-captions	MSRvid	2012train	628	none	none	A man is walking along a path through wilderness.	A man is peeling an onion.	0.75
330	main-captions	MSRvid	2012test	494	none	none	A woman is resting in a floating raft.	A woman relaxes in an inner tube.	3.8
208	main-captions	MSRvid	2012test	304	none	none	A man is running across a high wire.	A man is running on rope.	3.0
279	main-captions	MSRvid	2012test	415	none	none	A woman is riding a horse on a beach.	A man is carrying another man on his back.	0.4
5951	main-captions	MSRvid	2012train	450	none	none	A man is playing a guitar.	A woman is riding a horse.	0.5
647	main-captions	MSRvid	2012train	226	none	none	A cat swings on a ceiling fan.	A cat is spun around by a ceiling fan.	4.2
581	main-captions	MSRvid	2012train	128	none	none	A woman is peeling a potato.	A woman is slicing a tomato.	1.333
5827	main-captions	MSRvid	2012test	454	none	none	The lady cracked an egg for the mixer.	The lady sliced up the meat.	1.154
5945	main-captions	MSRvid	2012train	427	none	none	A woman is cooking meat.	A man is speaking.	0.0
780	main-captions	MSRvid	2012train	417	none	none	A man is preparing a hanging rope.	A man is tying a noose.	4.667
651	main-captions	MSRvid	2012train	233	none	none	A woman is slicing a onion.	A woman is cutting a potato.	1.2
742	main-captions	MSRvid	2012train	355	none	none	A man is burning a flag.	A man is shooting a gun.	0.5
